"Plot5"
"Time (sec)","Linear Displacement3 (mm)"
0,0.00123924789738328
0.04,0.000771894045639709
0.08,0.000415500405991087
0.12,0.000168589328462809
0.16,3.26174943582336e-05
0.2,7.67381646421539e-06
0.24,9.37601171147051e-05
0.28,0.000290869564954777
0.32,0.000598991307658447
0.36,0.00101811093133897
0.4,0.00154821044780901
0.44,0.00218926827598442
0.48,0.00294125925816291
0.52,0.00380415463607092
0.56,0.00477792210996225
0.6,0.00586252584289237
0.64,0.00705792640997432
0.68,0.00836408080931439
0.72,0.00978094251077172
0.76,0.011308461437716
0.8,0.0129465839777132
0.84,0.0146952530110378
0.88,0.0165544078207722
0.92,0.0185239842676113
0.96,0.0206039145971768
1,0.0227941276663701
1.04,0.0250945487370313
1.08,0.027505099658022
1.12,0.0300256987437256
1.16,0.032656260881711
1.2,0.035396697488449
1.24,0.0382469165255347
1.28,0.0412068225251125
1.32,0.044276316589674
1.36,0.0474552964027375
1.4,0.0507436562338787
1.44,0.054141286975895
1.48,0.0576480761359729
1.52,0.0612639078464983
1.56,0.0649886628783167
1.6,0.0688222186633683
1.64,0.0727644493026466
1.68,0.0768152255798335
1.72,0.0809744149719571
1.76,0.085241881668939
1.8,0.0896174865822191
1.84,0.0941010873653642
1.88,0.0986925384233173
1.92,0.10339169093318
1.96,0.108198392854392
2,0.113112488950171
2.04,0.118133820797887
2.08,0.123262226811457
2.12,0.128497542252137
2.16,0.133839599251312
2.2,0.139288226822049
2.24,0.144843250882397
2.28,0.150504494267539
2.32,0.1562717767533
2.36,0.162144915069148
2.4,0.168123722912021
2.44,0.174208011001521
2.48,0.180397587043052
2.52,0.186692255767375
2.56,0.193091818985462
2.6,0.19959607556469
2.64,0.206204821449882
2.68,0.212917849726657
2.72,0.219734950598398
2.76,0.226655911406512
2.8,0.23368051669647
2.84,0.240808548193826
2.88,0.248039784824773
2.92,0.25537400278499
2.96,0.262810975514206
3,0.27035047371745
3.04,0.277992265436323
3.08,0.285736116022291
3.12,0.293581788158394
3.16,0.301529041933209
3.2,0.309577634812444
3.24,0.317727321661507
3.28,0.325977854821573
3.32,0.334328984080069
3.36,0.342780456693517
3.4,0.351332017466115
3.44,0.35998340871863
3.48,0.36873437031195
3.52,0.37758463972766
3.56,0.38653395203575
3.6,0.3955820399184
3.64,0.40472863375305
3.68,0.413973461568282
3.72,0.423316249115076
3.76,0.432756719864792
3.8,0.442294595047674
