"Plot4"
"Time (sec)","Linear Displacement2 (mm)"
8.75999999999999,3.99099182680905
8.79999999999999,3.85423104689685
8.83999999999999,3.71723653617799
8.87999999999999,3.58001320329752
8.91999999999999,3.44256599620469
8.95999999999998,3.30489990115864
8.99999999999998,3.16701994172038
9.03999999999998,3.02893117772089
9.07999999999998,2.89063870420849
9.11999999999998,2.75214765038155
9.15999999999998,2.61346317850091
9.19999999999998,2.47459048278164
9.23999999999998,2.33553478827268
9.27999999999998,2.19630134971635
9.31999999999998,2.05689545039227
9.35999999999998,1.91732240094697
9.39999999999998,1.77758753820868
9.43999999999997,1.63769622398558
9.47999999999997,1.49765384385384
9.51999999999997,1.35746580593137
9.55999999999997,1.21713753963952
9.59999999999997,1.0766744944529
9.63999999999997,0.936082138640102
9.67999999999997,0.795365957993416
9.71999999999997,0.654531454549152
9.75999999999997,0.513584145300285
9.79999999999997,0.372529560901811
9.83999999999997,0.231373244367393
9.87999999999997,0.0901207497627579
9.91999999999996,-0.0512223591089961
9.95999999999996,-0.192650510024445
9.99999999999996,-0.334158123661974
10.04,-0.475739614926033
10.08,-0.617389394273695
10.12,-0.75910186904265
10.16,-0.900871444779414
10.2,-1.04269252656735
10.24,-1.18455952035317
10.28,-1.32646683427307
10.32,-1.46840887997332
10.36,-1.61038007392995
10.4,-1.75237483876286
10.44,-1.89438760454495
10.48,-2.03641281010508
10.52,-2.17844490432586
10.56,-2.3204783474313
10.5999999999999,-2.46250761226922
10.6399999999999,-2.60452718558313
10.6799999999999,-2.74653156927237
10.7199999999999,-2.88851528164906
10.7599999999999,-3.03047285867389
10.7999999999999,-3.17239885518876
10.8399999999999,-3.31428784613164
10.8799999999999,-3.4561344277408
10.9199999999999,-3.59793321874438
10.9599999999999,-3.73967886153569
10.9999999999999,-3.88136602333351
11.0399999999999,-4.02298939732657
11.0799999999999,-4.16454370380078
11.1199999999999,-4.30602369125354
11.1599999999999,-4.44742413748438
11.1999999999999,-4.58873985067224
11.2399999999999,-4.72996567043465
11.2799999999999,-4.87109646886517
11.3199999999999,-5.01212715155113
11.3599999999999,-5.15305265857694
11.3999999999999,-5.29386796550078
11.4399999999999,-5.43456808431141
11.4799999999999,-5.57514806437017
11.5199999999999,-5.71560299332324
11.5599999999999,-5.85592799799633
11.5999999999999,-5.99611824526833
11.6399999999999,-6.13616894291885
11.6799999999999,-6.27607534045585
11.7199999999999,-6.41583272991957
11.7599999999999,-6.55543644666278
11.7999999999999,-6.69488187010824
11.8399999999999,-6.8341644244819
11.8799999999999,-6.97327957952266
11.9199999999999,-7.11222285116797
11.9599999999999,-7.25098980221617
11.9999999999999,-7.38957604296272
12.0399999999999,-7.52797723181387
12.0799999999999,-7.66618907587555
12.1199999999999,-7.80420733151741
12.1599999999999,-7.94202780491295
12.1999999999999,-8.07964635255478
12.2399999999999,-8.21705888174572
12.2799999999999,-8.35426135106535
12.3199999999999,-8.49124977081228
12.3599999999999,-8.62802020342224
12.3999999999999,-8.76456876386165
12.4399999999999,-8.90089161999758
12.4799999999999,-9.0369849929432
12.5199999999999,-9.17284515737997
12.5599999999999,-9.30846844185564
12.5999999999999,-9.44385122905918
12.6399999999999,-9.57898995607203
12.6799999999999,-9.71388111459656
12.7199999999999,-9.84852125116144
12.7599999999999,-9.98290696730438
12.7999999999999,-10.1170349197325
12.8399999999999,-10.2509018204607
12.8799999999999,-10.3845044369274
12.9199999999999,-10.5178395920899
12.9599999999999,-10.6509041644972
12.9999999999999,-10.7836950883426
13.0399999999999,-10.9162093534954
13.0799999999999,-11.0484440055117
13.1199999999999,-11.1803961456255
13.1599999999999,-11.3120629307221
13.1999999999999,-11.4434415732876
13.2399999999999,-11.5745293413427
13.2799999999999,-11.7053235583581
13.3199999999999,-11.8358216031496
13.3599999999999,-11.9660209097574
13.3999999999999,-12.0959189673056
13.4399999999999,-12.2255133198469
13.4799999999999,-12.3548015661887
13.5199999999999,-12.4837813597037
13.5599999999999,-12.6124504081249
13.5999999999999,-12.7408064733237
13.6399999999999,-12.8688473710745
13.6799999999999,-12.9965709708029
13.7199999999999,-13.1239751953212
13.7599999999999,-13.2510580205485
13.7999999999999,-13.3778174752177
13.8399999999999,-13.5042516405704
13.8799999999999,-13.6303586500372
13.9199999999999,-13.7561366889072
13.9599999999999,-13.8815839939851
13.9999999999999,-14.0066988532362
14.0399999999999,-14.1314796054217
14.0799999999999,-14.2559246397214
14.1199999999999,-14.3800323953479
14.1599999999999,-14.5038013611498
14.1999999999999,-14.6272300752054
14.2399999999999,-14.7503171244081
14.2799999999999,-14.8730611440419
14.3199999999999,-14.9954608173498
14.3599999999999,-15.1175148750928
14.3999999999999,-15.2392220951025
14.4399999999999,-15.3605813018261
14.4799999999999,-15.4815913658641
14.5199999999999,-15.602251203502
14.5599999999999,-15.7225597762356
14.5999999999999,-15.8425160902909
14.6399999999999,-15.9621191961378
14.6799999999999,-16.0813681879993
14.7199999999999,-16.2002622033558
14.7599999999999,-16.3188004224448
14.7999999999999,-16.4369820677567
14.8399999999999,-16.5548064035264
14.8799999999999,-16.6722727352219
14.9199999999999,-16.7893804090296
14.9599999999999,-16.9061288113361
15,-17.0225173682087
