"Plot4"
"Time (sec)","Linear Displacement2 (mm)"
6.16,20.9875131548816
6.2,20.8446792195281
6.24,20.7002523093283
6.28,20.5542210366459
6.32,20.406574136799
6.36,20.2573004788009
6.4,20.1063890764367
6.44,19.9538290996804
6.48,19.7996098864517
6.52,19.6437209547167
6.56,19.4861520149324
6.6,19.3268929828351
6.64000000000001,19.1659339925733
6.68000000000001,19.0032654101831
6.72000000000001,18.8388778474041
6.76000000000001,18.6727621758343
6.80000000000001,18.5049095414189
6.84000000000001,18.3353113792689
6.88000000000001,18.1639594288038
6.92000000000001,17.990845749212
6.96000000000001,17.8159627352201
7.00000000000001,17.6393031331629
7.04000000000001,17.4608600573433
7.08000000000001,17.2806270066706
7.12000000000001,17.0985978815641
7.16000000000001,16.9147670011076
7.20000000000001,16.7291291204394
7.24000000000001,16.5416794483586
7.28000000000001,16.3524136651341
7.32000000000001,16.1613279404848
7.36000000000001,15.9684189517226
7.40000000000001,15.773683902024
7.44000000000001,15.5771205388089
7.48000000000001,15.3787271721984
7.52000000000001,15.178502693523
7.56000000000001,14.9764465938496
7.60000000000001,14.7725589824945
7.64000000000001,14.5668406054893
7.68000000000001,14.3592928639615
7.72000000000001,14.1499178323931
7.76000000000001,13.9387182767167
7.80000000000001,13.7256976722082
7.84000000000001,13.510860221132
7.88000000000001,13.2942108700947
7.92000000000001,13.0757553270611
7.96000000000001,12.8555000779827
8.00000000000001,12.6334524029927
8.04,12.409620392114
8.08,12.1840129604306
8.12,11.9566398626684
8.16,11.7275117071326
8.2,11.4966399689468
8.24,11.2640370025399
8.28,11.0297160533247
8.32,10.7936912685126
8.36,10.5559777070095
8.4,10.316591348343
8.44,10.0755491005483
8.48,9.83286880698808
8.51999999999999,9.58856925202592
8.55999999999999,9.3426701655178
8.59999999999999,9.09519222606662
8.63999999999999,8.84615706299141
8.67999999999999,8.59558725696707
8.71999999999999,8.3435063392887
8.75999999999999,8.08993878972052
8.79999999999999,7.8349100328936
8.83999999999999,7.57844643321276
8.87999999999999,7.32057528824692
8.91999999999999,7.06132482057187
8.95999999999998,6.80072416804342
8.99999999999998,6.53880337248269
9.03999999999998,6.2755933667573
9.07999999999998,6.0111259602516
9.11999999999998,5.7454338227186
9.15999999999998,5.47855046651638
9.19999999999998,5.21051022723379
9.23999999999998,4.94134824271737
9.27999999999998,4.6711004305166
9.31999999999998,4.39980346376998
9.35999999999998,4.12749474556013
9.39999999999998,3.85421238177321
9.43999999999997,3.57999515250092
9.47999999999997,3.30488248203197
9.51999999999997,3.0289144074842
9.55999999999997,2.75213154613255
9.59999999999997,2.47457506149282
9.63999999999997,2.19628662823962
9.67999999999997,1.91730839601413
9.71999999999997,1.63768295220679
9.75999999999997,1.35745328379726
9.79999999999997,1.07666273833193
9.83999999999997,0.795354984135556
9.87999999999997,0.513573969834386
9.91999999999996,0.2313638833013
9.95999999999996,-0.0512308898881521
9.99999999999996,-0.334165808389131
10.04,-0.617396217306729
10.08,-0.900877390599637
10.12,-1.18456457356759
10.16,-1.46841302531573
10.2,-1.75237806109505
10.24,-2.03641509441924
10.28,-2.32047967885322
10.32,-2.60452754937341
10.36,-2.88851466320734
10.4,-3.17239724005453
10.44,-3.45613180159895
10.48,-3.73967521021689
10.52,-4.02298470681294
10.56,-4.30601794768255
10.5999999999999,-4.58873304033935
10.6399999999999,-4.8710885782285
10.6799999999999,-5.15304367426256
10.7199999999999,-5.43455799311523
10.7599999999999,-5.71559178221757
10.7999999999999,-5.99610590140643
10.8399999999999,-6.27606185117426
10.8799999999999,-6.55542179948966
10.9199999999999,-6.83414860712232
10.9599999999999,-7.11220585156267
10.9999999999999,-7.38955784923902
11.0399999999999,-7.66616967636942
11.0799999999999,-7.94200718817481
11.1199999999999,-8.21703703654538
11.1599999999999,-8.49122668614395
11.1999999999999,-8.76454442894889
11.2399999999999,-9.0369593972437
11.2799999999999,-9.3084415750663
11.3199999999999,-9.57896180813356
11.3599999999999,-9.84849181226323
11.3999999999999,-10.1170041803173
11.4399999999999,-10.3844723876956
11.4799999999999,-10.6508707963929
11.5199999999999,-10.9161746577622
11.5599999999999,-11.1803601137671
11.5999999999999,-11.4434041970803
11.6399999999999,-11.705284829858
11.6799999999999,-11.9659808213047
11.7199999999999,-12.2254718640695
11.7599999999999,-12.4837385295212
11.7999999999999,-12.7407622619515
11.8399999999999,-12.9965253717556
11.8799999999999,-13.2510110276439
11.9199999999999,-13.5042032479329
11.9599999999999,-13.7560868909717
11.9999999999999,-14.0066476447514
12.0399999999999,-14.2558720157513
12.0799999999999,-14.5037473170823
12.1199999999999,-14.7502616559534
12.1599999999999,-14.9954039205472
12.1999999999999,-15.2391637663207
12.2399999999999,-15.4815316018062
12.2799999999999,-15.7224985739421
12.3199999999999,-15.9620565529901
12.3599999999999,-16.2001981170791
12.3999999999999,-16.4369165364239
12.4399999999999,-16.6722057572567
12.4799999999999,-16.9060603855164
12.5199999999999,-17.1384756703322
12.5599999999999,-17.3694474873424
12.5999999999999,-17.5989723218812
12.6399999999999,-17.8270472520718
12.6799999999999,-18.0536699318552
12.7199999999999,-18.2788385739897
12.7599999999999,-18.5025519330479
12.7999999999999,-18.724809288441
12.8399999999999,-18.9456104274952
12.8799999999999,-19.1649556286073
12.9199999999999,-19.3828456445004
12.9599999999999,-19.5992816856032
12.9999999999999,-19.8142654035706
13.0399999999999,-20.027798874968
13.0799999999999,-20.2398845851328
13.1199999999999,-20.4505254122301
13.1599999999999,-20.6597246115183
13.1999999999999,-20.8674857998367
13.2399999999999,-21.0738129403252
13.2799999999999,-21.2787103273908
13.3199999999999,-21.4821825719257
13.3599999999999,-21.6842345867899
13.3999999999999,-21.8848715725606
13.4399999999999,-22.0840990035604
13.4799999999999,-22.2819226141634
13.5199999999999,-22.4783483853899
13.5599999999999,-22.6733825317876
13.5999999999999,-22.8670314886055
13.6399999999999,-23.0593018992641
13.6799999999999,-23.2502006031144
13.7199999999999,-23.4397346234991
13.7599999999999,-23.6279111561063
13.7999999999999,-23.8147375576188
13.8399999999999,-24.0002213346571
13.8799999999999,-24.1843701330156
13.9199999999999,-24.3671917271889
13.9599999999999,-24.5486940101849
13.9999999999999,-24.7288849836259
14.0399999999999,-24.9077727481278
14.0799999999999,-25.0853654939603
14.1199999999999,-25.2616714919821
14.1599999999999,-25.4366990848448
14.1999999999999,-25.6104566784658
14.2399999999999,-25.7829527337614
14.2799999999999,-25.9541957586388
14.3199999999999,-26.1241943002409
14.3599999999999,-26.292956937439
14.3999999999999,-26.4604922735695
14.4399999999999,-26.6268089294083
14.4799999999999,-26.7919155363806
14.5199999999999,-26.9558207299954
14.5599999999999,-27.1185331435099
14.5999999999999,-27.2800614018062
14.6399999999999,-27.4404141154857
14.6799999999999,-27.599599875171
14.7199999999999,-27.7576272460124
14.7599999999999,-27.9145047623927
14.7999999999999,-28.0702409228281
14.8399999999999,-28.2248441850578
14.8799999999999,-28.3783229613202
14.9199999999999,-28.5306856138097
14.9599999999999,-28.6819404503106
15,-28.8320957200048
