"Plot5"
"Time (sec)","Linear Displacement3 (mm)"
7.88000000000001,2.14101371922143
7.92000000000001,2.06692623889008
7.96000000000001,1.99375705264551
8.00000000000001,1.92152991200577
8.04,1.85026866508655
8.08,1.77999723894533
8.12,1.7107396212181
8.16,1.64251984105799
8.2,1.57536194938609
8.24,1.50928999846935
8.28,1.4443280208405
8.32,1.38050000758036
8.36,1.31782988598321
8.4,1.25634149663233
8.44,1.19605856990777
8.48,1.13700470196548
8.51999999999999,1.07920333021291
8.55999999999999,1.02267770832293
8.59999999999999,0.967450880823145
8.63999999999999,0.913545657303595
8.67999999999999,0.860984586288034
8.71999999999999,0.809789928816654
8.75999999999999,0.759983631790639
8.79999999999999,0.711587301133146
8.83999999999999,0.664622174820606
8.87999999999999,0.619109095844644
8.91999999999999,0.575068485163352
8.95999999999998,0.532520314695646
8.99999999999998,0.491484080473101
9.03999999999998,0.451978775917738
9.07999999999998,0.414022865383903
9.11999999999998,0.377634258053337
9.15999999999998,0.342830282186554
9.19999999999998,0.309627659838649
9.23999999999998,0.278042482102434
9.27999999999998,0.248090184949167
9.31999999999998,0.219785525735934
9.35999999999998,0.193142560449049
9.39999999999998,0.168174621751088
9.43999999999997,0.144894297898462
9.47999999999997,0.123313412593987
9.51999999999997,0.103443005838214
9.55999999999997,0.0852933158387095
9.59999999999997,0.0688737620364727
9.63999999999997,0.0541929293036841
9.67999999999997,0.0412585533737728
9.71999999999997,0.0300775074929399
9.75999999999997,0.0206557904898
9.79999999999997,0.0129985160939455
9.83999999999997,0.00710990370038356
9.87999999999997,0.00299327054603671
9.91999999999996,0.000651025323393506
9.95999999999996,8.46632989617846e-05
9.99999999999996,0.00129476283586283
10.04,0.00428098360405471
10.08,0.0090420659363058
10.12,0.0155758321689486
10.16,0.0238791890466716
10.2,0.0339481318923363
10.24,0.045777750124848
10.28,0.0593622342978523
10.32,0.0746948845344042
10.36,0.091768120381211
10.4,0.110573492034687
10.44,0.131101692874599
10.48,0.153342573328233
10.52,0.177285155943077
10.56,0.202917651661347
10.5999999999999,0.230227477234411
10.6399999999999,0.259201273717848
10.6799999999999,0.289824925988828
10.7199999999999,0.322083583222957
10.7599999999999,0.355961680285871
10.7999999999999,0.391442959867039
10.8399999999999,0.428510495540602
10.8799999999999,0.467146715370063
10.9199999999999,0.507333426199491
10.9599999999999,0.549051838493422
10.9999999999999,0.592282591659436
11.0399999999999,0.63700577978465
11.0799999999999,0.683200977717409
11.1199999999999,0.730847267424825
11.1599999999999,0.779923264559036
11.1999999999999,0.830407145164989
11.2399999999999,0.882276672465647
11.2799999999999,0.935509223660404
11.3199999999999,0.990081816676536
11.3599999999999,1.04597113681336
11.3999999999999,1.10315356322343
11.4399999999999,1.16160519517536
11.4799999999999,1.22130187804726
11.5199999999999,1.28221922900116
11.5599999999999,1.3443326622921
11.5999999999999,1.40761741416873
11.6399999999999,1.4720485673245
11.6799999999999,1.53760107486173
11.7199999999999,1.60424978373423
11.7599999999999,1.67196945763599
11.7999999999999,1.74073479930827
11.8399999999999,1.81052047223754
11.8799999999999,1.88130112172304
11.9199999999999,1.95305139529217
11.9599999999999,2.02574596244754
11.9999999999999,2.0993595337296
12.0399999999999,2.1738668790835
12.0799999999999,2.24924284552221
12.1199999999999,2.32546237407259
12.1599999999999,2.40250051600836
12.1999999999999,2.48033244835861
12.2399999999999,2.55893348869816
12.2799999999999,2.63827910921591
12.3199999999999,2.71834495006755
12.3599999999999,2.79910683201602
12.3999999999999,2.88054076836679
12.4399999999999,2.96262297620609
12.4799999999999,3.04532988695118
12.5199999999999,3.12863815622391
12.5599999999999,3.21252467305884
12.5999999999999,3.29696656845966
12.6399999999999,3.38194122331689
12.6799999999999,3.46742627570264
12.7199999999999,3.55339962755682
12.7599999999999,3.63983945078237
12.7999999999999,3.7267241927644
12.8399999999999,3.81403258133241
12.8799999999999,3.90174362918139
12.9199999999999,3.9898366377711
12.9599999999999,4.07829120072036
12.9999999999999,4.1670872067161
13.0399999999999,4.25620484195374
13.0799999999999,4.34562459212939
13.1199999999999,4.43532724399992
13.1599999999999,4.52529388653167
13.1999999999999,4.61550591165377
13.2399999999999,4.70594501463584
13.2799999999999,4.79659319410649
13.3199999999999,4.88743275173156
13.3599999999999,4.97844629156798
13.3999999999999,5.06961671911162
13.4399999999999,5.16092724005471
13.4799999999999,5.25236135876986
13.5199999999999,5.34390287653618
13.5599999999999,5.43553588952371
13.5999999999999,5.52724478654969
13.6399999999999,5.61901424662552
13.6799999999999,5.71082923630121
13.7199999999999,5.80267500683038
13.7599999999999,5.89453709116226
13.7999999999999,5.98640130077727
13.8399999999999,6.078253722377
13.8799999999999,6.17008071444266
13.9199999999999,6.2618689036716
13.9599999999999,6.3536051812877
13.9999999999999,6.44527669933767
14.0399999999999,6.53687086673524
14.0799999999999,6.62837534538115
14.1199999999999,6.71977804614861
14.1599999999999,6.81106712481607
14.1999999999999,6.90223097795274
14.2399999999999,6.99325823876134
14.2799999999999,7.08413777288859
14.3199999999999,7.1748586742091
14.3599999999999,7.26541026059185
14.3999999999999,7.35578206965494
14.4399999999999,7.44596385451711
14.4799999999999,7.5359455795509
14.5199999999999,7.62571741614388
14.5599999999999,7.71526973847669
14.5999999999999,7.80459311931875
14.6399999999999,7.89367832585109
14.6799999999999,7.98251631551983
14.7199999999999,8.07109823192506
14.7599999999999,8.15941540075115
14.7999999999999,8.24745932574076
14.8399999999999,8.33522168471971
14.8799999999999,8.42269432567391
14.9199999999999,8.50986926288494
14.9599999999999,8.59673867312567
15,8.6832948919218
