"Plot8"
"Time (sec)","Angular Displacement1 (deg)"
0,-8.20142054336369e-15
0.04,0.319997971014032
0.08,0.639961893200375
0.12,0.95987173897977
0.16,1.27969471310782
0.2,1.59940132785309
0.24,1.91896230770232
0.28,2.23834860739196
0.32,2.55753143132621
0.36,2.87648225263367
0.4,3.19517283197853
0.44,3.51357523613127
0.48,3.83166185596126
0.52,4.14940542430739
0.56,4.46677903322553
0.6,4.78375615091326
0.64,5.10031063808687
0.68,5.41641676385768
0.72,5.73204922124769
0.76,6.04718314195218
0.8,6.36179411067694
0.84,6.67585817896693
0.88,6.98935187825797
0.92,7.30225223258498
0.96,7.61453677040729
1,7.92618353617746
1.04,8.23717110083121
1.08,8.5474785721813
1.12,8.8570856042263
1.16,9.16597240612637
1.2,9.47411975044718
1.24,9.78150898077979
1.28,10.0881220187733
1.32,10.3939413705369
1.36,10.6989501324997
1.4,11.0031319965116
1.44,11.30647125465
1.48,11.6089528031641
1.52,11.9105621460432
1.56,12.2112853979864
1.6,12.5111092868257
1.64,12.8100211555599
1.68,13.1080089637075
1.72,13.4050612883814
1.76,13.7011673247803
1.8,13.9963168863644
1.84,14.2905004045079
1.88,14.5837089278837
1.92,14.8759341214036
1.96,15.1671682648862
2,15.4574042513929
2.04,15.7466355852205
2.08,16.0348563797503
2.12,16.3220613550261
2.16,16.6082458350469
2.2,16.8934057449293
2.24,17.1775376079994
2.28,17.4606385426492
2.32,17.7427062591375
2.36,18.0237390563026
2.4,18.3037358183236
2.44,18.5826960112995
2.48,18.8606196800214
2.52,19.1375074447051
2.56,19.4133604977783
2.6,19.6881806008537
2.64,19.9619700817294
2.68,20.2347318316911
2.72,20.506469302911
2.76,20.7771865060946
2.8,21.0468880084086
2.84,21.3155789317565
2.88,21.5832649512734
2.92,21.8499522942805
2.96,22.1156477396146
3,22.3803586174193
3.04,22.6440928093516
3.08,22.9068587494161
3.12,23.168665425307
3.16,23.4295223803221
3.2,23.6894397160626
3.24,23.9484280957097
3.28,24.2064987481319
3.32,24.4636634728427
3.36,24.7199346457255
3.4,24.9753252258746
3.44,25.2298487632794
3.48,25.4835194077075
3.52,25.7363519187564
3.56,25.9883616770854
3.6,26.23956469702
3.64,26.4899776406972
3.68,26.7396178337046
3.72,26.9885032823143
3.76,27.2366526926793
3.8,27.4840854919764
3.84,27.7308218515067
3.88,27.9768827122606
3.92,28.2222898128799
3.96,28.4670657203394
4,28.711233863478
4.04,28.9548185698682
4.08,29.1978451060072
4.12,29.4403397213013
4.16,29.6823296963434
4.2,29.9238433955332
4.24,30.1649103248326
4.28,30.4055611948502
4.32,30.6458279901418
4.36,30.8857440450271
4.4,31.1253441268184
4.44,31.3646645272401
4.48,31.6037431629585
4.52,31.8426196860905
4.56,32.0813356061591
4.6,32.3199344245779
4.64,32.5584617833163
4.68,32.7969656294594
4.72,33.0354963978143
4.76,33.2741072137161
4.8,33.5128541188984
4.84,33.7517963236482
4.88,33.9909964886622
4.92,34.2305210412752
4.96,34.4704405309445
5,34.7108300300983
5.04,34.4766843673449
5.08,34.2305166228232
5.12,33.9909946647632
5.16,33.7517946071308
5.2,33.5128523176219
5.24,33.2741053230033
5.28,33.035494423879
5.32,32.7969635786813
5.36,32.5584596616778
5.4,32.3199322376789
5.44,32.0813333591968
5.48,31.8426173839363
5.52,31.6037408102044
5.56,31.3646621281927
5.6,31.1253416854912
5.64,30.8857415652402
5.68,30.6458254754684
5.72,30.405558648658
5.76,30.1649077503194
5.8,29.9238407957276
5.84,29.6823270740884
5.88,29.4403370793136
5.92,29.1978424468399
5.96,28.9548158959865
6,28.7112311771777
6.04,28.4670630238347
6.08,28.2222871082754
6.12,27.9768800015469
6.16,27.7308191365784
6.2,27.4840827746635
6.24,27.2366499747021
6.28,26.9885005653187
6.32,26.7396151192893
6.36,26.4899749303649
6.4,26.239561992202
6.44,25.9883589791597
6.48,25.7363492290416
6.52,25.4835167274654
6.56,25.2298460936971
6.6,24.9753225681006
6.64000000000001,24.7199320008728
