"Plot4"
"Time (sec)","Linear Displacement2 (mm)"
11.1599999999999,-3.07779268693435
11.1999999999999,-3.17240656984113
11.2399999999999,-3.26700400704046
11.2799999999999,-3.3615833963102
11.3199999999999,-3.45614313979132
11.3599999999999,-3.55068164414657
11.3999999999999,-3.64519732071317
11.4399999999999,-3.73968858565626
11.4799999999999,-3.83415386012004
11.5199999999999,-3.92859157038004
11.5599999999999,-4.02300014799028
11.5999999999999,-4.11737802993061
11.6399999999999,-4.21172365875478
11.6799999999999,-4.30603548273298
11.7199999999999,-4.40031195599434
11.7599999999999,-4.49455153867083
11.7999999999999,-4.58875269703456
11.8399999999999,-4.68291390363666
11.8799999999999,-4.77703363744357
11.9199999999999,-4.87111038397186
11.9599999999999,-4.96514263542103
11.9999999999999,-5.05912889080479
12.0399999999999,-5.15306765608033
12.0799999999999,-5.2469574442761
12.1199999999999,-5.34079677561725
12.1599999999999,-5.43458417765006
12.1999999999999,-5.52831818536388
12.2399999999999,-5.62199734130985
12.2799999999999,-5.71562019572198
12.3199999999999,-5.80918530663122
12.3599999999999,-5.90269123997943
12.3999999999999,-5.99613656973427
12.4399999999999,-6.08951987799755
12.4799999999999,-6.18283975511288
12.5199999999999,-6.27609479977513
12.5599999999999,-6.3692836191321
12.5999999999999,-6.46240482888652
12.6399999999999,-6.55545705339911
12.6799999999999,-6.64843892578437
12.7199999999999,-6.74134908800583
12.7599999999999,-6.83418619097365
12.7999999999999,-6.92694889463342
12.8399999999999,-7.0196358680554
12.8799999999999,-7.1122457895259
12.9199999999999,-7.20477734662964
12.9599999999999,-7.2972292363324
12.9999999999999,-7.38960016506674
13.0399999999999,-7.4818888488064
13.0799999999999,-7.57409401314485
13.1199999999999,-7.66621439337261
13.1599999999999,-7.75824873454585
13.1999999999999,-7.85019579155926
13.2399999999999,-7.94205432921456
13.2799999999999,-8.0338231222871
13.3199999999999,-8.12550095558659
13.3599999999999,-8.21708662402475
13.3999999999999,-8.30857893267101
13.4399999999999,-8.39997669681081
13.4799999999999,-8.49127874200207
13.5199999999999,-8.58248390412768
13.5599999999999,-8.67359102944883
13.5999999999999,-8.76459897465163
13.6399999999999,-8.85550660689556
13.6799999999999,-8.94631280385837
13.7199999999999,-9.03701645377887
13.7599999999999,-9.12761645549778
13.7999999999999,-9.21811171849654
13.8399999999999,-9.30850116293394
13.8799999999999,-9.39878371968078
13.9199999999999,-9.48895833035249
13.9599999999999,-9.57902394733964
13.9999999999999,-9.66897953383647
14.0399999999999,-9.75882406386755
14.0799999999999,-9.84855652231225
14.1199999999999,-9.93817590492745
14.1599999999999,-10.027681218368
14.1999999999999,-10.1170714802052
14.2399999999999,-10.2063457189445
14.2799999999999,-10.2955029740393
14.3199999999999,-10.3845422959035
14.3599999999999,-10.4734627459243
14.3999999999999,-10.5622633964698
14.4399999999999,-10.6509433308973
14.4799999999999,-10.7395016435581
14.5199999999999,-10.8279374398018
14.5599999999999,-10.9162498359777
14.5999999999999,-11.0044379594354
14.6399999999999,-11.092500948523
14.6799999999999,-11.1804379525836
14.7199999999999,-11.2682481319508
14.7599999999999,-11.3559306579412
14.7999999999999,-11.4434847128465
14.8399999999999,-11.5309094899236
14.8799999999999,-11.6182041933823
14.9199999999999,-11.7053680383727
14.9599999999999,-11.7924002509697
15,-11.8793000681576
