"Plot13"
"Time (sec)","Angular Displacement1 (deg)"
6.12,-8.64016403691429
6.16,-8.55295306225221
6.2,-8.46568514881587
6.24,-8.37836081315773
6.28,-8.29098057461034
6.32,-8.20354495527798
6.36,-8.11605448001179
6.4,-8.02850967639426
6.44,-7.94091107472412
6.48,-7.85325920799324
6.52,-7.76555461186997
6.56,-7.67779782468271
6.6,-7.58998938739586
6.64000000000001,-7.50212984359257
6.68000000000001,-7.41421973945701
6.72000000000001,-7.32625962374963
6.76000000000001,-7.23825004778885
6.80000000000001,-7.15019156543233
6.84000000000001,-7.0620847330515
6.88000000000001,-6.9739301095121
6.92000000000001,-6.88572825615499
6.96000000000001,-6.79747973676826
7.00000000000001,-6.70918511757097
7.04000000000001,-6.62084496718693
7.08000000000001,-6.53245985662044
7.12000000000001,-6.44403035923705
7.16000000000001,-6.35555705073739
7.20000000000001,-6.26704050913513
7.24000000000001,-6.17848131472913
7.28000000000001,-6.08988005008276
7.32000000000001,-6.00123729999765
7.36000000000001,-5.91255365148866
7.40000000000001,-5.82382969376031
7.44000000000001,-5.73506601817798
7.48000000000001,-5.64626321824368
7.52000000000001,-5.55742188957064
7.56000000000001,-5.46854262985731
7.60000000000001,-5.37962603885758
7.64000000000001,-5.29067271835891
7.68000000000001,-5.20168327214953
7.72000000000001,-5.11265830599488
7.76000000000001,-5.02359842760835
7.80000000000001,-4.93450424662663
7.84000000000001,-4.84537637457363
7.88000000000001,-4.75621542483999
7.92000000000001,-4.66702201265378
7.96000000000001,-4.57779675504489
8.00000000000001,-4.4885402708219
8.04,-4.39925318054234
8.08,-4.30993610648126
8.12,-4.2205896726006
8.16,-4.13121450452169
8.2,-4.04181122949478
8.24,-3.95238047636439
8.28,-3.86292287554529
8.32,-3.77343905898543
8.36,-3.68392966013816
8.4,-3.5943953139304
8.44,-3.50483665673233
8.48,-3.41525432632126
8.51999999999999,-3.32564896185347
8.55999999999999,-3.23602120383345
8.59999999999999,-3.14637169407704
8.63999999999999,-3.05670107568367
8.67999999999999,-2.96700999299976
8.71999999999999,-2.87729909158858
8.75999999999999,-2.78756901819652
8.79999999999999,-2.69782042072018
8.83999999999999,-2.60805394817245
8.87999999999999,-2.51827025065018
8.91999999999999,-2.42846997929982
8.95999999999998,-2.33865378628345
8.99999999999998,-2.24882232474612
9.03999999999998,-2.15897624878182
9.07999999999998,-2.06911621339768
9.11999999999998,-1.97924287448169
9.15999999999998,-1.88935688876782
9.19999999999998,-1.79945891380133
9.23999999999998,-1.7095496079035
9.27999999999998,-1.61962963014028
9.31999999999998,-1.52969964028232
9.35999999999998,-1.43976029877408
9.39999999999998,-1.34981226669968
9.43999999999997,-1.25985620574371
9.47999999999997,-1.16989277816008
9.51999999999997,-1.0799226467329
9.55999999999997,-0.989946474746511
9.59999999999997,-0.89996492594757
9.63999999999997,-0.809978664507667
9.67999999999997,-0.719988354990342
9.71999999999997,-0.62999466231611
9.75999999999997,-0.539998251724052
9.79999999999997,-0.449999788744978
9.83999999999997,-0.359999939152822
9.87999999999997,-0.269999368928694
9.91999999999996,-0.179998744251183
9.95999999999996,-0.0899987314255413
9.99999999999996,3.12853894597569e-09
10.04,0.0899967929220078
10.08,0.179990971428748
10.12,0.269981872122959
10.16,0.359968828513376
10.2,0.449951174180769
10.24,0.539928242810927
10.28,0.629899368231709
10.32,0.719863884449376
10.36,0.809821125681348
10.4,0.899770426395618
10.44,0.989711121341768
10.48,1.07964254558995
10.52,1.16956403456374
10.56,1.25947492407757
10.5999999999999,1.34937455036838
10.6399999999999,1.43926225013485
10.6799999999999,1.52913736057098
10.7199999999999,1.61899921939877
10.7599999999999,1.70884716490538
10.7999999999999,1.79868053597808
10.8399999999999,1.88849867213881
10.8799999999999,1.978300913576
10.9199999999999,2.06808660118328
10.9599999999999,2.1578550765907
10.9999999999999,2.24760568220017
11.0399999999999,2.33733776122052
11.0799999999999,2.42705065769861
11.1199999999999,2.51674371655622
11.1599999999999,2.60641628362281
11.1999999999999,2.69606770566788
11.2399999999999,2.78569733043658
11.2799999999999,2.87530450668087
11.3199999999999,2.96488858419471
11.3599999999999,3.05444891384444
11.3999999999999,3.14398484760617
11.4399999999999,3.23349573859186
11.4799999999999,3.32298094108891
11.5199999999999,3.41243981058664
11.5599999999999,3.50187170381214
11.5999999999999,3.59127597876096
11.6399999999999,3.68065199472837
11.6799999999999,3.76999911234163
11.7199999999999,3.85931669359258
11.7599999999999,3.94860410186581
11.7999999999999,4.03786070197255
11.8399999999999,4.12708586018005
11.8799999999999,4.21627894424311
11.9199999999999,4.3054393234327
11.9599999999999,4.39456636856846
11.9999999999999,4.48365945204667
12.0399999999999,4.57271794787054
12.0799999999999,4.66174123168174
12.1199999999999,4.75072868078595
12.1599999999999,4.83967967418396
12.1999999999999,4.92859359260178
12.2399999999999,5.01746981851682
12.2799999999999,5.10630773618566
12.3199999999999,5.19510673167587
12.3599999999999,5.28386619289104
12.3999999999999,5.37258550959704
12.4399999999999,5.46126407345307
12.4799999999999,5.54990127803602
12.5199999999999,5.63849651886673
12.5599999999999,5.72704919343953
12.5999999999999,5.81555870124582
12.6399999999999,5.90402444379976
12.6799999999999,5.99244582466702
12.7199999999999,6.08082224948729
12.7599999999999,6.16915312599905
12.7999999999999,6.25743786406818
12.8399999999999,6.34567587570873
12.8799999999999,6.43386657510753
12.9199999999999,6.52200937865153
12.9599999999999,6.61010370494811
12.9999999999999,6.69814897484806
13.0399999999999,6.78614461147304
13.0799999999999,6.87409004023363
13.1199999999999,6.96198468885483
13.1599999999999,7.04982798739675
13.1999999999999,7.13761936827733
13.2399999999999,7.22535826629358
13.2799999999999,7.31304411864337
13.3199999999999,7.40067636494582
13.3599999999999,7.48825444726256
13.3999999999999,7.57577781011772
13.4399999999999,7.66324590051856
13.4799999999999,7.75065816797448
13.5199999999999,7.83801406451729
13.5599999999999,7.92531304471971
13.5999999999999,8.01255456571478
13.6399999999999,8.09973808721391
13.6799999999999,8.18686307152583
13.7199999999999,8.27392898357215
13.7599999999999,8.36093529090931
13.7999999999999,8.44788146374209
13.8399999999999,8.53476697494044
13.8799999999999,8.62159130005962
13.9199999999999,8.70835391735342
13.9599999999999,8.79505430778948
13.9999999999999,8.8816919550689
14.0399999999999,8.96826634563812
14.0799999999999,9.05477696870338
14.1199999999999,9.1412233162496
14.1599999999999,9.22760488305105
14.1999999999999,9.31392116668473
14.2399999999999,9.40017166754885
14.2799999999999,9.48635588887182
14.3199999999999,9.57247333672511
14.3599999999999,9.65852352004065
14.3999999999999,9.74450595061887
14.4399999999999,9.83042014314054
14.4799999999999,9.91626561518326
14.5199999999999,10.0020418872286
14.5599999999999,10.0877484826728
14.5999999999999,10.1733849278425
14.6399999999999,10.2589507520009
14.6799999999999,10.3444454873572
14.7199999999999,10.4298686690818
14.7599999999999,10.5152198353113
14.7999999999999,10.6004985271568
14.8399999999999,10.685704288719
14.8799999999999,10.7708366670909
14.9199999999999,10.8558952123664
14.9599999999999,10.9408794776535
15,11.0257890190774
