"Plot5"
"Time (sec)","Linear Displacement3 (mm)"
0,0.00123924789738328
0.04,0.00064114781522101
0.08,0.000239898880760592
0.12,3.52305790513041e-05
0.16,2.67277227711249e-05
0.2,0.000215531379570144
0.24,0.00060169212753175
0.28,0.00118518164565762
0.32,0.00196595616277356
0.36,0.00294396030222493
0.4,0.00411912736330428
0.44,0.00549137935276084
0.48,0.0070606270732923
0.52,0.00882677000294679
0.56,0.0107896964972251
0.6,0.0129492836255587
0.64,0.0153053973504999
0.68,0.0178578924746944
0.72,0.0206066126674509
0.76,0.0235513905588458
0.8,0.026692047711642
0.84,0.0300283946880267
0.88,0.0335602310760283
0.92,0.0372873455363881
0.96,0.0412095158437709
1,0.045326508925643
1.04,0.0496380809144395
1.08,0.0541439771887045
1.12,0.0588439324286233
1.16,0.0637376706612847
1.2,0.0688249053196408
1.24,0.0741053392912736
1.28,0.0795786649810531
1.32,0.0852445643633529
1.36,0.09110270904579
1.4,0.0971527603387951
1.44,0.103394369288787
1.48,0.109827176791158
1.52,0.116450813619842
1.56,0.12326490049059
1.6,0.130269048176687
1.64,0.137462857536047
1.68,0.144845919582255
1.72,0.152417815607882
1.76,0.160178117212237
1.8,0.168126386376984
1.84,0.176262175597464
1.88,0.18458502791098
1.92,0.193094476976893
1.96,0.201790047215288
2,0.210671253836024
2.04,0.219737602922425
2.08,0.228988591574351
2.12,0.238423707943643
2.16,0.248042431336498
2.2,0.257844232310296
2.24,0.267828572762127
2.28,0.277994906021102
2.32,0.288342676942284
2.36,0.298871322001397
2.4,0.309580269390423
2.44,0.320468939114534
2.48,0.331536743089819
2.52,0.342783085241383
2.56,0.354207361603458
2.6,0.365808960419503
2.64,0.37758726224308
2.68,0.389541640040195
2.72,0.401671459291771
2.76,0.413976078097046
2.8,0.426454847277699
2.84,0.439107110482902
2.88,0.451932204294077
2.92,0.464929458331466
2.96,0.478098195360571
3,0.491437731398869
3.04,0.504947375823773
3.08,0.518626431480776
3.12,0.532474194791396
3.16,0.546489955862477
3.2,0.560672998595628
3.24,0.575022600796185
3.28,0.589538034283632
3.32,0.604218565001993
3.36,0.619063453129391
3.4,0.634071953189631
3.44,0.649243314162863
3.48,0.664576779596034
3.52,0.680071587714527
3.56,0.695726971533847
3.6,0.711542158969611
3.64,0.727516372950238
3.68,0.743648831527645
3.72,0.75993874798877
3.76,0.776385330966939
3.8,0.792987784552862
3.84,0.809745308406225
3.88,0.826657097866272
3.92,0.843722344063005
3.96,0.860940234027635
4,0.878309950803298
4.04,0.895830673555122
4.08,0.913501577680477
4.12,0.93132183491839
4.16,0.949290613459303
4.2,0.967407078053949
4.24,0.985670390122241
4.28,1.00407970786148
4.32,1.02263418635464
4.36,1.04133297767763
4.4,1.06017523100654
4.44,1.0791600927243
4.48,1.09828670652218
4.52,1.11755421352276
4.56,1.13696175236275
4.6,1.15650845930773
4.64,1.17619346835708
4.68,1.1960159113461
4.72,1.21597491804898
4.76,1.23606961628091
4.8,1.25629913199973
4.84,1.27666258940684
4.88,1.29715911104754
4.92,1.31778781791053
4.96,1.33854782952693
5,1.3594382640683
5.04,1.33854544026625
5.08,1.31778650362402
5.12,1.29715896509635
5.16,1.27666251683086
5.2,1.25629906446879
5.24,1.23606954952354
5.28,1.2159748518002
5.32,1.19601584559105
5.36,1.17619340309659
5.4,1.15650839454383
5.44,1.13696168809738
5.48,1.1175541497578
5.52,1.09828664325813
5.56,1.07916002995992
5.6,1.06017516874841
5.64,1.04133291592774
5.68,1.02263412511483
5.72,1.00407964713362
5.76,0.985670329908164
5.8,0.96740701835555
5.84,0.949290554278344
5.88,0.931321776256697
5.92,0.913501519539839
5.96,0.895830615937336
6,0.8783098937101
6.04,0.860940177460759
6.08,0.843722288024207
6.12,0.82665704235723
6.16,0.809745253428661
6.2,0.792987730108413
6.24,0.776385277057263
6.28,0.759938694615533
6.32,0.743648778692409
6.36,0.727516320654604
6.4,0.71154210721517
6.44,0.695726920322146
6.48,0.680071537047196
6.52,0.664576729474488
6.56,0.649243264588588
6.6,0.634071904164202
6.64000000000001,0.61906340465407
6.68000000000001,0.604218517078252
6.72000000000001,0.589537986912976
6.76000000000001,0.575022553979808
6.80000000000001,0.560672952334973
6.84000000000001,0.546489910158918
6.88000000000001,0.532474149646092
6.92000000000001,0.518626386899923
6.96000000000001,0.50494733180375
7.00000000000001,0.491437687940771
7.04000000000001,0.478098152465661
7.08000000000001,0.464929416000945
7.12000000000001,0.45193216252902
7.16000000000001,0.439107069284413
7.20000000000001,0.426454806646936
7.24000000000001,0.413976038034905
7.28000000000001,0.401671419799382
7.32000000000001,0.38954160111853
7.36000000000001,0.377587223893069
7.40000000000001,0.365808922642055
7.44000000000001,0.354207324399523
7.48000000000001,0.342783048611711
7.52000000000001,0.331536707035361
7.56000000000001,0.320468903636142
7.60000000000001,0.309580234488675
7.64000000000001,0.298871287677124
7.68000000000001,0.288342643196209
7.72000000000001,0.277994872853835
7.76000000000001,0.267828540174361
7.80000000000001,0.257844200302608
7.84000000000001,0.248042399909422
7.88000000000001,0.238423677097782
7.92000000000001,0.22898856131013
7.96000000000001,0.219737573237018
8.00000000000001,0.21067122472665
8.04,0.201790018695462
8.08,0.193094449040414
8.12,0.184585000551962
8.16,0.176262148828515
8.2,0.168126360192242
8.24,0.160178091606053
8.28,0.152417790592017
8.32,0.144845895151027
8.36,0.13746283368414
8.4,0.130269024914899
8.44,0.123264877813604
8.48,0.11645079152265
8.51999999999999,0.109827155293445
8.55999999999999,0.103394348367418
8.59999999999999,0.0971527399983088
8.63999999999999,0.0911026892982392
8.67999999999999,0.0852445451930417
8.71999999999999,0.0795786463940948
8.75999999999999,0.0741053212921575
8.79999999999999,0.0688248878990411
8.83999999999999,0.0637376538236631
8.87999999999999,0.0588439161764431
8.91999999999999,0.0541439615149228
8.95999999999998,0.0496380658214016
8.99999999999998,0.0453264944168738
9.03999999999998,0.0412095019111103
9.07999999999998,0.0372873321836387
9.11999999999998,0.033560218304543
9.15999999999998,0.0300283824992906
9.19999999999998,0.0266920360965581
9.23999999999998,0.0235513795156864
9.27999999999998,0.0206066021995258
9.31999999999998,0.0178578825785689
9.35999999999998,0.0153053880349932
9.39999999999998,0.0129492748778062
9.43999999999997,0.0107896883185313
9.47999999999997,0.00882676240590574
9.51999999999997,0.00706062002720637
9.55999999999997,0.00549137289575924
9.59999999999997,0.00411912145595328
9.63999999999997,0.00294395496598654
9.67999999999997,0.00196595140909694
9.71999999999997,0.00118517745071461
9.75999999999997,0.000601688484952456
9.79999999999997,0.000215528620658989
9.83999999999997,2.67306196552464e-05
9.87999999999997,3.53159114105384e-05
9.91999999999996,0.00024129458577743
9.95999999999996,0.000644665386663468
9.99999999999996,0.0012454157071809
10.04,0.00204352159022259
10.08,0.00303894772723384
10.12,0.00423164747157673
10.16,0.00562156284332482
10.2,0.00720862447101123
10.24,0.00899275168649016
10.28,0.0109738525506387
10.32,0.0131518237236616
10.36,0.0155265506643701
10.4,0.0180979074865806
10.44,0.0208657571039647
10.48,0.0238299511535756
10.52,0.0269903300767343
10.56,0.030346723165417
10.5999999999999,0.0338989484763366
10.6399999999999,0.0376468129938898
10.6799999999999,0.0415901125824306
