Angle_CD_BD,Angle_BD_AC
105.94400975905397,9.738327371716922
104.75520780724318,9.73902584275299
103.56640585543238,9.744602228872148
102.37760390362162,9.755036844820642
101.1888019518108,9.77032312463719
100.0,9.790467671814854
100.0,9.790467671814854
101.1888019518108,9.77032312463719
102.37760390362158,9.75503684482068
103.56640585543238,9.744602228872148
104.75520780724318,9.73902584275299
105.94400975905393,9.738327371716922
107.13281171086471,9.742539662449582
108.32161366267553,9.751708856424408
109.51041561448629,9.765894614626893
110.69921756629708,9.785170435000806
111.8880195181079,9.809624065168226
113.07682146991864,9.839358014193216
114.26562342172946,9.874490168420467
115.45442537354026,9.9151545177528
116.643227325351,9.961502000160529
117.83202927716181,10.0137014737655
119.02083122897261,10.071940827551941
120.20963318078337,10.136428243647496
121.39843513259417,10.207393626241096
122.58723708440498,10.285090214589408
123.77603903621572,10.369796400271948
124.96484098802652,10.461817771931312
126.15364293983728,10.561489414252083
127.34244489164809,10.669178491960036
128.5312468434589,10.78528715424848
129.72004879526963,10.910255800362892
130.90885074708044,11.044566753208544
132.09765269889124,11.188748394925367
133.286454650702,11.343379826547164
134.47525660251281,11.509096123301719
135.66405855432362,11.68659426800632
136.85286050613436,11.876639857590366
138.04166245794516,12.080074692261602
139.23046440975597,12.297825373485397
140.4192663615667,12.5309130560191
141.6080683133775,12.78046452099326
142.79687026518832,13.047724761661584
143.9856722169991,13.334071301094179
145.1744741688099,13.641030491741018
146.3632761206207,13.97029608018035
147.55207807243144,14.323750355816022
148.74088002424224,14.70348823848048
149.92968197605305,15.111844694550149
151.1184839278638,15.55142590052764
152.3072858796746,16.025144591169884
153.4960878314854,16.53626002707372
154.68488978329617,17.088422980615032
155.87369173510697,17.685726049385334
157.06249368691778,18.332759434243663
158.25129563872852,19.034672024671075
159.44009759053932,19.797237162290735
160.62889954235013,20.626921731205854
161.81770149416087,21.53095615839931
163.00650344597165,22.51740138812531
164.19530539778245,23.595206802166956
165.38410734959322,24.77425029050971
166.57290930140405,26.06534819680095
167.76171125321486,27.480218781536557
168.9505132050256,29.031378552436603
170.13931515683643,30.731947139898185
171.32811710864723,32.595334791257024
172.51691906045795,34.634789144428375
173.7057210122687,36.8627873096656
174.8945229640795,39.29027778110767
176.08332491589036,41.92580506253337
177.2721268677011,44.77458549648502
178.4609288195119,47.837638268716255
179.64973077132342,51.111099257504094
179.16146727686657,54.58584474726271
177.97266532505594,58.247519498575215
176.78386337324494,62.077002380943874
175.59506142143422,66.05126774144594
174.40625946962336,70.14453358659193
173.21745751781265,74.32954749323973
172.0286555660018,78.57885629579995
170.83985361419101,82.86593172593687
169.65105166238027,87.16606848314197
168.46224971056947,91.45701907353424
167.27344775875866,95.71937011671591
166.08464580694795,99.93669229245458
164.89584385513712,104.0955102491846
163.70704190332629,108.18514218267947
162.51823995151554,112.19745502151723
161.32943799970474,116.12657359057452
160.14063604789393,119.96857330124125
158.95183409608316,123.72117745065859
157.76303214427236,127.3834729461649
156.57423019246158,130.955652509796
155.38542824065084,134.43878713823693
154.19662628884004,137.83462960606735
153.0078243370292,141.14544785302488
151.8190223852185,144.37388593778934
150.63022043340766,147.52284965034065
149.44141848159686,150.5954136727361
148.2526165297861,153.5947472265304
147.0638145779753,156.52405534325362
145.87501262616448,159.3865331717131
144.68621067435376,162.18533104492164
143.497408722543,164.92352833983887
142.30860677073213,167.60411445673145
141.1198048189214,170.2299755120813
139.93100286711064,172.80388557540374
138.74220091529978,175.32850148541363
137.55339896348903,177.806360456125
136.36459701167826,179.7601201687644
135.17579505986743,177.368641531422
133.98699310805668,175.0170206612687
132.79819115624593,172.70318699396455
131.60938920443508,170.42517827083154
130.42058725262433,168.18113602552157
129.23178530081356,165.9693008193023
128.04298334900272,163.78800734970602
126.85418139719197,161.63567952785792
125.66537944538115,159.5108255962614
124.47657749357035,157.4120333400782
123.2877755417596,155.33796543007065
122.0989735899488,153.28735492365277
120.91017163813804,151.25900094129366
119.72136968632724,149.25176452833892
118.53256773451643,147.26456470676436
117.34376578270569,145.29637471710546
116.15496383089489,143.34621844756376
114.96616187908408,141.4131670448533
113.77735992727331,139.49633569954125
112.58855797546252,137.5948805973181
111.3997560236517,135.70799602669243
110.21095407184096,133.83491163293937
109.02215212003014,131.97488980768156
107.83335016821934,130.12722320317198
106.6445482164086,128.29123236013177
105.45574626459779,126.46626343783653
104.26694431278699,124.65168603499842
103.07814236097623,122.84689108982681
101.88934040916543,121.05128884744417
100.70053845735463,119.26430688255378
99.51173650554388,117.48538816487194
98.32293455373308,115.71398915432644
97.13413260192226,113.94957791235112
95.94533065011152,112.19163221472958
94.75652869830071,110.43963765032976
93.56772674648991,108.69308568866346
92.37892479467915,106.95147169743858
91.19012284286835,105.21429288907538
90.00132089105755,103.48104617242826
88.8125189392468,101.75122588256438
87.623716987436,100.0243213572544
86.4349150356252,98.29981432361436
85.24611308381444,96.57717605184654
84.05731113200363,94.85586422492288
82.86850918019283,93.13531946289034
81.67970722838207,91.41496142766375
80.49090527657127,89.69418441793087
79.30210332476047,87.97235234306976
78.11330137294972,86.24879293833783
76.92449942113892,84.522791049085
75.73569746932812,82.79358076664823
74.54689551751736,81.06033613908997
73.35809356570655,79.32216010065932
72.16929161389575,77.5780711569857
70.980489662085,75.82698721721836
69.79168771027419,74.06770576274937
68.60288575846339,72.29887925938972
67.41408380665264,70.51898431679959
66.22528185484184,68.72628251424841
65.03647990303105,66.91876994678671
63.84767795122028,65.09411123823094
62.658875999409474,63.249551741686716
61.470074047598736,61.38179842298865
60.28127209578792,59.4868546236744
59.09247014397713,57.55978487634114
57.90366819216638,55.59436992189669
56.71486624035556,53.58258219032585
55.526064288544774,51.51375287323782
54.33726233673401,49.37317598581841
53.14846038492321,47.139602218378975
51.9596584331124,44.780309682556734
50.77085648130165,42.24008638131126
49.58205452949085,39.41129376808526
48.393252577680045,36.018213947184904
47.204450625869235,30.035915940591053
