Format Version,1.22,Take Name,aa fish scale drops on wedge,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-06-04 11.09.03.733 PM,Total Frames in Take,4694,Total Exported Frames,111,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker
,,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,"RigidBody 01:Marker1","RigidBody 01:Marker1","RigidBody 01:Marker1","RigidBody 01:Marker1","RigidBody 01:Marker2","RigidBody 01:Marker2","RigidBody 01:Marker2","RigidBody 01:Marker2","RigidBody 01:Marker3","RigidBody 01:Marker3","RigidBody 01:Marker3","RigidBody 01:Marker3"
,,"AA04377E418E11F0CE075182523C7998","AA04377E418E11F0CE075182523C7998","AA04377E418E11F0CE075182523C7998","AA04377E418E11F0CE075182523C7998","AA04377E418E11F0CE075182523C7998","AA04377E418E11F0CE075182523C7998","AA04377E418E11F0CE075182523C7998","AA04377E418E11F0CE075182523C7998","AA04377E418E11F0CE075182523C7998","AA04377E418E11F0CE075182523C7998","AA04377E418E11F0CE075182523C7998","AA04377E418E11F0CE075182523C7998","AA04377E418E11F0CE075182523C7998","AA04377E418E11F0CE075182523C7998","AA04377E418E11F0CE075182523C7998","AA04377E418E11F0CE075182523C7998","AA04377E418E11F0CE075182523C7998","AA04377E418E11F0CE075182523C7998","AA04377E418E11F0CE075182523C7998","AA04377E418E11F0CE075182523C7998"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Error Per Marker,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,
3580,35.800000,-0.064299,-0.004528,0.029733,-0.997477,143.864868,304.095947,170.430756,1.397436,147.619308,273.114655,225.787628,0.608470,142.216232,294.672333,118.691383,0.542026,141.759094,344.500854,166.813232,0.793924
3581,35.810000,-0.063511,0.001393,0.030615,-0.997511,143.973358,302.554474,170.766495,1.408016,147.004471,271.671906,226.222748,0.604328,142.903793,293.034180,119.029610,0.546826,142.011856,342.957397,167.047089,0.800770
3582,35.820000,-0.063359,0.005905,0.030342,-0.997512,144.144547,300.903870,170.946243,1.420744,146.673950,270.053406,226.445557,0.598186,143.541779,291.353455,119.207359,0.538638,142.217941,341.304657,167.185791,0.797619
3583,35.830000,-0.064048,0.008962,0.028119,-0.997510,144.310852,299.150421,170.923569,1.390643,146.609161,268.245209,226.402496,0.598186,144.078949,289.658508,119.170952,0.538638,142.244446,339.547455,167.197296,0.797619
3584,35.840000,-0.064667,0.010316,0.025166,-0.997536,144.541245,297.386932,170.668198,1.351009,146.844040,266.433777,226.120178,0.608192,144.524811,287.951416,118.904739,0.540688,142.254898,337.775635,166.979691,0.808138
3585,35.850000,-0.066221,0.011146,0.020650,-0.997529,144.907669,295.742859,170.121048,1.348220,147.359146,264.646576,225.486481,0.615883,145.094925,286.461700,118.330017,0.551415,142.268936,336.120331,166.546616,0.821536
3586,35.860000,-0.067608,0.011321,0.016501,-0.997511,145.346176,294.215332,169.326340,1.362657,148.002869,262.992462,224.611008,0.615883,145.659286,285.074554,117.510956,0.551415,142.376404,334.578918,165.857010,0.821536
