Format Version,1.22,Take Name,aa fish scale drops on wedge,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-06-04 11.09.03.733 PM,Total Frames in Take,4694,Total Exported Frames,196,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker
,,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,"RigidBody 01:Marker1","RigidBody 01:Marker1","RigidBody 01:Marker1","RigidBody 01:Marker1","RigidBody 01:Marker2","RigidBody 01:Marker2","RigidBody 01:Marker2","RigidBody 01:Marker2","RigidBody 01:Marker3","RigidBody 01:Marker3","RigidBody 01:Marker3","RigidBody 01:Marker3"
,,"AA04377E418E11F0CE075182523C7998","AA04377E418E11F0CE075182523C7998","AA04377E418E11F0CE075182523C7998","AA04377E418E11F0CE075182523C7998","AA04377E418E11F0CE075182523C7998","AA04377E418E11F0CE075182523C7998","AA04377E418E11F0CE075182523C7998","AA04377E418E11F0CE075182523C7998","AA04377E418E11F0CE075182523C7998","AA04377E418E11F0CE075182523C7998","AA04377E418E11F0CE075182523C7998","AA04377E418E11F0CE075182523C7998","AA04377E418E11F0CE075182523C7998","AA04377E418E11F0CE075182523C7998","AA04377E418E11F0CE075182523C7998","AA04377E418E11F0CE075182523C7998","AA04377E418E11F0CE075182523C7998","AA04377E418E11F0CE075182523C7998","AA04377E418E11F0CE075182523C7998","AA04377E418E11F0CE075182523C7998"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Error Per Marker,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,
1985,19.850000,0.058565,-0.012905,-0.067694,0.995902,139.085556,327.626282,113.835800,0.695825,138.799728,297.211334,169.631607,0.781820,138.207977,317.648499,62.181576,0.780091,140.248993,368.019012,109.694214,0.916220
1986,19.860000,0.059857,-0.012251,-0.063601,0.996103,138.988754,329.325775,113.212395,0.654926,138.992050,298.768402,168.931061,0.781820,138.159622,319.471771,61.533607,0.780091,139.814575,369.737091,109.172501,0.916220
1987,19.870000,0.061514,-0.014506,-0.058835,0.996265,138.964661,331.051147,112.854530,1.196399,138.959030,300.333588,168.485046,0.764230,138.498810,321.339874,61.144184,0.789686,139.436111,371.479950,108.934364,0.954890
1988,19.880000,0.062709,-0.015908,-0.055862,0.996340,138.851196,332.725372,112.331268,1.266365,138.840591,301.889862,167.896500,0.651468,138.611862,323.121765,60.599274,0.568207,139.101151,373.164490,108.498047,0.830551
1989,19.890000,0.063896,-0.017414,-0.054087,0.996338,138.705765,334.352112,111.887169,1.287080,138.613358,303.397522,167.386063,0.646994,138.672470,324.858826,60.134274,0.558165,138.831467,374.799957,108.141159,0.829531
1990,19.900000,0.064871,-0.017289,-0.054471,0.996256,138.449203,335.948547,111.320602,0.943725,138.344864,304.884216,166.758133,0.646994,138.399231,326.557800,59.549023,0.558165,138.603531,376.403656,107.654648,0.829531
1991,19.910000,0.065207,-0.017945,-0.053879,0.996255,138.303207,337.540314,110.876251,0.953890,138.154541,306.443787,166.295639,0.716440,138.337112,328.179443,59.099239,0.685204,138.417984,377.997681,107.233887,0.882938
