Format Version,1.22,Take Name,aa v5 10 10 drops on wedge,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-06-04 11.07.23.634 PM,Total Frames in Take,4669,Total Exported Frames,146,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker
,,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,"RigidBody 01:Marker1","RigidBody 01:Marker1","RigidBody 01:Marker1","RigidBody 01:Marker1","RigidBody 01:Marker2","RigidBody 01:Marker2","RigidBody 01:Marker2","RigidBody 01:Marker2","RigidBody 01:Marker3","RigidBody 01:Marker3","RigidBody 01:Marker3","RigidBody 01:Marker3"
,,"AA04377E418E11F0CE075182523C7998","AA04377E418E11F0CE075182523C7998","AA04377E418E11F0CE075182523C7998","AA04377E418E11F0CE075182523C7998","AA04377E418E11F0CE075182523C7998","AA04377E418E11F0CE075182523C7998","AA04377E418E11F0CE075182523C7998","AA04377E418E11F0CE075182523C7998","AA04377E418E11F0CE075182523C7998","AA04377E418E11F0CE075182523C7998","AA04377E418E11F0CE075182523C7998","AA04377E418E11F0CE075182523C7998","AA04377E418E11F0CE075182523C7998","AA04377E418E11F0CE075182523C7998","AA04377E418E11F0CE075182523C7998","AA04377E418E11F0CE075182523C7998","AA04377E418E11F0CE075182523C7998","AA04377E418E11F0CE075182523C7998","AA04377E418E11F0CE075182523C7998","AA04377E418E11F0CE075182523C7998"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Error Per Marker,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,
1370,13.700000,-0.017427,0.028771,0.001125,-0.999433,96.678474,428.034027,92.302246,0.565430,98.107315,402.625000,150.531647,0.875109,99.115814,413.736816,41.724243,0.875459,92.812309,467.740295,84.650856,0.825360
1371,13.710000,-0.017315,0.029150,0.001073,-0.999424,96.817680,428.038910,92.577881,0.567632,98.204514,402.643188,150.814117,0.875109,99.294586,413.730377,42.004986,0.875459,92.953949,467.743103,84.914551,0.825360
1372,13.720000,-0.017196,0.028962,0.000748,-0.999432,96.961090,428.048553,92.810181,0.569465,98.385651,402.668732,151.052414,0.874321,99.428825,413.728668,42.240074,0.876104,93.068802,467.748260,85.138069,0.822476
1373,13.730000,-0.017041,0.028423,0.000619,-0.999451,97.097572,428.034668,93.075775,0.557465,98.591377,402.673737,151.324509,0.882439,99.514877,413.699371,42.507591,0.870522,93.186485,467.730865,85.395218,0.828940
1374,13.740000,-0.017071,0.027472,0.001162,-0.999476,97.267616,428.015961,93.344978,0.553536,98.846703,402.648102,151.588425,0.882439,99.572662,413.682800,42.770954,0.870522,93.383484,467.716949,85.675545,0.828940
1375,13.750000,-0.017070,0.026639,0.001353,-0.999498,97.452858,427.993805,93.642090,0.550717,99.120468,402.624817,151.882584,0.881182,99.668205,413.660309,43.064156,0.876910,93.569908,467.696289,85.979538,0.828870
1376,13.760000,-0.016312,0.025326,0.001828,-0.999545,97.646751,427.850983,93.906410,0.491989,99.444527,402.566986,152.179993,0.854428,99.714752,413.440277,43.344162,0.901799,93.780991,467.545685,86.195076,0.874782
