time_s,world_x_mm,world_y_mm,world_z_mm,plot_x_mm,plot_y_mm,plot_z_mm,vel_x_mm_s,vel_y_mm_s,vel_z_mm_s,speed_mm_s,tilt_deg,vel_elev_deg,is_contact_frame,is_minimum_frame,is_release_frame
19.1,117.221352,408.421173,125.508263,117.221352,125.508263,408.421173,26.86760000000527,2.7985000000006606,20.51010000000399,33.917012457179226,3.1885829069607756,4.732867674541815,False,False,False
19.11,117.490028,408.449158,125.713364,117.490028,125.713364,408.449158,24.461350000001403,1.8158000000039465,19.504900000000816,31.338409300291787,3.1872412280533187,3.321673948766818,False,False,False
19.12,117.710579,408.457489,125.898361,117.710579,125.898361,408.457489,22.76995000000079,1.3061500000003434,17.79554999999982,28.928502391716208,3.167665679511519,2.587839908132877,False,False,False
19.13,117.945427,408.475281,126.069275,117.945427,126.069275,408.475281,24.49265000000014,1.0666000000019267,17.805500000000393,30.299560555105828,3.1444152784564965,2.017333110902978,False,False,False
19.14,118.200432,408.478821,126.254471,118.200432,126.254471,408.478821,24.585700000000543,0.042699999998148996,15.994999999998981,29.330845415364248,3.1558269561596695,0.08341152853388538,False,False,False
19.15,118.437141,408.476135,126.389175,118.437141,126.389175,408.476135,22.08365000000049,0.1815500000011525,11.294950000000426,24.80516988910843,3.1097792976406606,0.4193537754213557,False,False,False
19.16,118.642105,408.482452,126.48037,118.642105,126.48037,408.482452,19.644949999997152,-0.6682999999975436,8.104749999998603,21.261647583262736,3.040338164173017,-1.8012281128581766,False,False,False
19.17,118.83004,408.462769,126.55127,118.83004,126.55127,408.462769,16.646600000000035,-3.196700000004057,8.052800000001298,18.766346748636188,2.964254545286938,-9.807713425830816,False,False,False
19.18,118.975037,408.418518,126.641426,118.975037,126.641426,408.418518,11.987299999999777,-6.744399999999587,11.146899999999732,17.704114557355958,2.8459200757039955,-22.392601723204944,False,False,False
19.19,119.069786,408.327881,126.774208,119.069786,126.774208,408.327881,7.11514999999963,-14.094550000005256,16.155650000001515,22.58952691287916,2.683937625029532,-38.6045601982711,False,False,False
19.2,119.11734,408.136627,126.964539,119.11734,126.964539,408.136627,7.365799999998671,-47.54179999999178,23.16359999999895,53.395038363495445,2.4502992995440858,-62.92086136421446,False,False,False
19.21,119.217102,407.377045,127.23748,119.217102,127.23748,407.377045,12.906250000001819,-118.46620000001349,31.529200000001765,123.26760435794093,2.2917760553031803,-73.95583367253113,False,False,False
19.22,119.375465,405.767303,127.595123,119.375465,127.595123,405.767303,18.308649999999943,-209.36279999998806,37.21044999999958,213.43056547238018,2.1838143397231327,-78.79583578823008,False,False,False
19.23,119.583275,403.189789,127.981689,119.583275,127.981689,403.189789,24.20390000000225,-307.0190000000257,40.66085000000294,310.6441692015941,2.090366044299069,-81.23819829289438,False,False,False
19.24,119.859543,399.626923,128.40834,119.859543,128.40834,399.626923,28.810099999999693,-405.51909999999043,44.24365000000034,408.9416375133923,1.9767744280218722,-82.58204093814166,False,False,False
19.25,120.159477,395.079407,128.866562,120.159477,128.866562,395.079407,32.975399999995716,-502.5115999999216,46.64004999999179,505.74754512863694,1.8746129706262773,-83.51510201223311,False,False,False
19.26,120.519051,389.576691,129.341141,120.519051,129.341141,389.576691,38.50060000000212,-600.7629500000294,48.78385000000253,603.9687759428634,1.7286931320988628,-84.09401086058607,False,False,False
19.27,120.929489,383.064148,129.842239,120.929489,129.842239,383.064148,45.00274999999965,-696.4752499999995,52.598550000000614,699.9068715423695,1.5737674986195669,-84.32396848154946,False,False,False
19.28,121.419106,375.647186,130.393112,121.419106,130.393112,375.647186,49.83940000000166,-794.1452000000354,57.84305000000222,797.8072341792591,1.4497378210259317,-84.50818240631385,False,False,False
19.29,121.926277,367.181244,130.9991,121.926277,130.9991,367.181244,53.40690000000086,-894.4991999999984,62.091049999999996,898.2407329098085,1.3150913950326797,-84.76861228113465,False,False,False
19.3,122.487244,357.757202,131.634933,122.487244,131.634933,357.757202,60.71895000000313,-991.4261000000406,64.83840000000237,995.3976696601985,1.2461328151157567,-84.8800594430684,False,False,False
19.31,123.140656,347.352722,132.295868,123.140656,132.295868,347.352722,68.6297999999997,-1087.9791000000077,68.3998500000007,1092.2852699569328,1.1120459210727638,-84.9107011178543,False,False,False
19.32,123.85984,335.99762,133.00293,123.85984,133.00293,335.99762,72.01000000000113,-1186.9171000000442,72.45560000000205,1191.3049384367864,1.0508027227196182,-85.08090892344237,False,False,False
19.33,124.580856,323.61438,133.74498,124.580856,133.74498,323.61438,75.60770000000048,-1285.798650000008,75.80715000000055,1290.2485871460024,0.9333175852874397,-85.24004582895215,False,False,False
19.34,125.371994,310.281647,134.519073,125.371994,134.519073,310.281647,83.7440499999866,-1382.4813999997841,79.31439999998747,1387.2846360077376,0.8270953672191491,-85.23078182205177,False,False,False
19.35,126.255737,295.964752,135.331268,126.255737,135.331268,295.964752,90.82680000000255,-1476.7273000000496,82.17320000000291,1481.7980499926155,0.7218276245714754,-85.2586376679451,False,False,False
19.36,127.18853,280.747101,136.162537,127.18853,136.162537,280.747101,92.86120000000301,-1576.4267000000145,84.39410000000225,1581.4128831690941,0.5604721140795359,-85.44893241671964,False,False,False
19.37,128.112961,264.436218,137.01915,128.112961,137.01915,264.436218,99.35875000000487,-1672.8897000000488,88.57115000000431,1678.176676688167,0.5069483819383869,-85.45078386060257,False,False,False
19.38,129.175705,247.289307,137.93396,129.175705,137.93396,247.289307,106.91070000000127,-1767.1447500000195,92.10890000000109,1772.770293830064,0.3422941935898292,-85.4342874403429,False,False,False
19.39,130.251175,229.093323,138.861328,130.251175,138.861328,229.093323,108.0414000000028,-1869.3153500000572,95.4536500000022,1874.8664542196384,0.34872157192718883,-85.58989058337569,False,False,False
19.4,131.336533,209.903,139.843033,131.336533,139.843033,209.903,110.75210000000152,-1968.3472000000238,99.06695000000309,1973.94807124824,0.44531025370025484,-85.68281851962162,False,False,False
19.41,132.466217,189.726379,140.842667,132.466217,140.842667,189.726379,117.23174999998173,-2064.288349999677,101.74329999998554,2070.1162707073568,0.4694739673959591,-85.69969738384448,False,False,False
19.42,133.681168,168.617233,141.877899,133.681168,141.877899,168.617233,124.18135000000439,-2160.2684000000636,104.95450000000255,2166.3785483605834,0.4522136259040848,-85.69574034070148,False,False,False
19.43,134.949844,146.521011,142.941757,134.949844,142.941757,146.521011,130.61065000000144,-2257.695350000031,109.03245000000152,2264.097062949861,0.512985069305122,-85.69036399099245,False,False,False
19.44,136.293381,123.463326,144.058548,136.293381,144.058548,123.463326,119.90739999999732,-2204.41625000001,93.96894999999586,2209.6739468534647,0.6538599559483075,-86.0467210986645,True,False,False
19.45,137.347992,102.432686,144.821136,137.347992,144.821136,102.432686,70.56500000001233,-658.2050500005271,25.786600000017643,662.478871973106,1.229112135132902,-83.48831200434704,False,True,False
19.46,137.704681,110.299225,144.57428,137.704681,144.57428,110.299225,3.784199999988232,778.0315500000133,-3.665149999991627,778.0493855081344,0.17375042546700326,89.61204833407044,False,False,True
19.47,137.423676,117.993317,144.747833,137.423676,144.747833,117.993317,-25.453150000002097,719.557200000032,16.514600000000428,720.1966113013644,0.5871898588613799,87.58546011219934,False,False,False
19.48,137.195618,124.690369,144.904572,137.195618,144.904572,124.690369,-8.67769999999473,606.9877499999893,15.917200000000776,607.2584197713354,1.1390106158084257,88.28924874078807,False,False,False
