time_s,world_x_mm,world_y_mm,world_z_mm,plot_x_mm,plot_y_mm,plot_z_mm,vel_x_mm_s,vel_y_mm_s,vel_z_mm_s,speed_mm_s,tilt_deg,vel_elev_deg,is_contact_frame,is_minimum_frame,is_release_frame
40.2,143.848175,387.437195,36.91637,143.848175,36.91637,387.437195,-40.96220000000661,-27.69470000000052,7.685500000001719,50.03963576186978,7.515263750591771,-33.604383228758635,False,False,False
40.21,143.438553,387.160248,36.993225,143.438553,36.993225,387.160248,-38.291950000008,-26.9913000000015,8.236350000001494,47.56722791813412,7.544426341863793,-34.571538899445336,False,False,False
40.22,143.082336,386.897369,37.081097,143.082336,37.081097,386.897369,-34.11485000000721,-24.855050000005576,7.767300000001114,42.91768225703465,7.561694482453178,-35.38959197911304,False,False,False
40.23,142.756256,386.663147,37.148571,142.756256,37.148571,386.663147,-30.75789999999688,-20.19195000000036,5.9392999999997755,37.26980737409733,7.572609848448392,-32.804735824981805,False,False,False
40.24,142.467178,386.49353,37.199883,142.467178,37.199883,386.49353,-27.60769999999502,-15.483099999997648,5.018599999999196,32.04836705449505,7.55151104408722,-28.88915451643787,False,False,False
40.25,142.204102,386.353485,37.248943,142.204102,37.248943,386.353485,-23.323050000003605,-12.741100000006554,5.557600000001003,27.151191654747795,7.53760575965966,-27.986587223974098,False,False,False
40.26,142.000717,386.238708,37.311035,142.000717,37.311035,386.238708,-17.01969999999983,-10.624700000000303,5.509399999999687,20.806439545006185,7.5171122859111215,-30.706788582329768,False,False,False
40.27,141.863708,386.140991,37.359131,141.863708,37.359131,386.140991,-9.498599999996259,-9.472649999996065,4.250549999998839,14.07201745610218,7.503355043460779,-42.3110447308365,False,False,False
40.28,141.810745,386.049255,37.396046,141.810745,37.396046,386.049255,-3.652950000000601,-8.453350000003411,3.661550000000716,9.910101832351033,7.4963475942162106,-58.53984788669486,False,False,False
40.29,141.790649,385.971924,37.432362,141.790649,37.432362,385.971924,-0.7942000000002736,-8.052050000002055,4.728300000001127,9.371397106757572,7.480025012174651,-59.2286172359928,False,False,False
40.3,141.794861,385.888214,37.490612,141.794861,37.490612,385.888214,2.0530999999991764,-6.684900000000198,6.42089999999871,9.493738169445306,7.457240754828966,-44.75993102392142,False,False,False
40.31,141.831711,385.838226,37.56078,141.831711,37.56078,385.838226,4.5684500000006665,-5.183399999998073,8.089649999999665,10.638646910438409,7.404090437225649,-29.15826057521964,False,False,False
40.32,141.88623,385.784546,37.652405,141.88623,37.652405,385.784546,7.240300000001298,-5.6045500000000175,10.64720000000193,14.042641939199337,7.342471459667808,-23.522512796615178,False,False,False
40.33,141.976517,385.726135,37.773724,141.976517,37.773724,385.726135,10.102849999997488,-7.592799999994895,13.204949999997098,18.27809876504652,7.274217088060621,-24.54477692260025,False,False,False
40.34,142.088287,385.63269,37.916504,142.088287,37.916504,385.63269,11.125949999997829,-11.782799999997223,16.52924999999891,23.148158561856498,7.213245911591065,-30.598356860066467,False,False,False
40.35,142.199036,385.490479,38.104309,142.199036,38.104309,385.490479,12.065150000001267,-13.80460000000312,18.043700000003355,25.723723201992705,7.142708069574081,-32.45578451267448,False,False,False
40.36,142.32959,385.356598,38.277378,142.32959,38.277378,385.356598,14.384450000003199,-13.23700000000099,15.467100000003029,24.927128860193903,7.069995298749828,-32.074929810037645,False,False,False
40.37,142.486725,385.225739,38.413651,142.486725,38.413651,385.225739,17.62464999999611,-14.52484999999433,12.289799999998877,25.93527981697268,7.01944112248637,-34.05871309365224,False,False,False
