time_s,world_x_mm,world_y_mm,world_z_mm,plot_x_mm,plot_y_mm,plot_z_mm,vel_x_mm_s,vel_y_mm_s,vel_z_mm_s,speed_mm_s,tilt_deg,vel_elev_deg,is_contact_frame,is_minimum_frame,is_release_frame
29.67,136.034729,301.057281,176.228745,136.034729,176.228745,301.057281,54.59745000000294,-1318.5089000000426,56.916800000002695,1320.8656718410336,1.17860568778838,-86.57680476005228,False,False,False
29.68,136.627975,287.434265,176.824249,136.627975,176.824249,287.434265,59.10795000000144,-1413.427700000011,63.0874500000009,1416.0690799632716,1.4162511278760566,-86.49991670366637,False,False,False
29.69,137.216888,272.788727,177.490494,137.216888,177.490494,272.788727,62.233750000002146,-1511.5951500000501,65.56704999999965,1514.2958677842448,1.6463615939376837,-86.57755536558457,False,False,False
29.7,137.87265,257.202362,178.13559,137.87265,178.13559,257.202362,69.36419999999998,-1610.323350000017,65.52505000000019,1613.1479212937727,1.8440737283452915,-86.60890314281863,False,False,False
29.71,138.604172,240.58226,178.800995,138.604172,178.800995,240.58226,77.07675000000381,-1706.4537000000528,71.75750000000335,1709.7000305435697,1.9940880405404038,-86.46863358583629,False,False,False
29.72,139.414185,223.073288,179.57074,139.414185,179.57074,223.073288,79.05045000000246,-1804.0207000000173,75.61645000000135,1807.334365075914,2.3345678323093453,-86.52992341719049,False,False,False
29.73,140.185181,204.501846,180.313324,140.185181,180.313324,204.501846,82.2608500000033,-1902.4231000000564,76.02540000000226,1905.7178071009641,2.4395665011822936,-86.63039239789197,False,False,False
29.74,141.059402,185.024826,181.091248,141.059402,181.091248,185.024826,89.34249999999975,-2000.1213000000243,79.9919000000009,2003.7130535796905,2.556968569079154,-86.56886323814078,False,False,False
29.75,141.972031,164.49942,181.913162,141.972031,181.913162,164.49942,94.79064999998536,-2098.5152999996717,85.67119999998613,2102.4013142522454,2.8574412777688885,-86.51583324500459,False,False,False
29.76,142.955215,143.05452,182.804672,142.955215,182.804672,143.05452,103.3134500000051,-2193.049600000063,88.50250000000233,2197.2648701323174,2.985144196992225,-86.45040679777894,False,False,False
29.77,144.0383,120.638428,183.683212,144.0383,183.683212,120.638428,73.85485000001245,-1866.8697500001736,129.1160499999878,1872.7862015461974,3.269565774911846,-85.44447340528666,True,False,False
29.78,144.432312,105.717125,185.386993,144.432312,185.386993,105.717125,46.51640000000407,-310.1711499995872,109.0301499999805,332.0504349794547,3.544958887724737,-69.08459882383926,False,True,False
29.79,144.968628,114.435005,185.863815,144.968628,185.863815,114.435005,69.10859999999593,811.4025000000393,106.35149999998066,821.2555370604932,1.3928492400812116,81.11579243988707,False,False,True
29.8,145.814484,121.945175,187.514023,145.814484,187.514023,121.945175,67.61474999999518,701.517899999998,155.2757500000007,721.6714466958159,1.7534827568391285,76.42751064225003,False,False,False
29.81,146.320923,128.465363,188.96933,146.320923,188.96933,128.465363,53.0288500000006,561.3396000000439,142.80090000000382,581.6410426554705,2.9205559821493807,74.81744271014041,False,False,False
29.82,146.875061,133.171967,190.370041,146.875061,190.370041,133.171967,68.81330000000708,466.6488500000087,140.45560000000478,492.162772906061,4.742422502200924,71.47039647061963,False,False,False
29.83,147.697189,137.79834,191.778442,147.697189,191.778442,137.79834,73.95475000000442,399.97325000003093,133.52585000000727,428.10869925916575,6.092919362466861,69.11207893000766,False,False,False
29.84,148.354156,141.171432,193.040558,148.354156,193.040558,141.171432,68.74544999998943,283.939349999956,123.33679999998094,317.1111124012116,7.449115955694007,63.55906761307049,False,False,False
29.85,149.072098,143.477127,194.245178,149.072098,194.245178,143.477127,73.91285000000244,183.61209999998664,118.63095000000067,230.75921424599846,8.645857216231478,52.720189926359886,False,False,False
29.86,149.832413,144.843674,195.413177,149.832413,195.413177,144.843674,80.6579499999998,90.60745000001862,120.642850000002,171.0851020686235,9.684703270451411,31.978740353378086,False,False,False
29.87,150.685257,145.289276,196.658035,150.685257,196.658035,145.289276,89.11515000000327,-3.3020000000160508,128.41800000000512,156.34447827641532,10.761630325722335,-1.2101785351824337,False,False,False
29.88,151.614716,144.777634,197.981537,151.614716,197.981537,144.777634,89.89945000000262,-103.4148999999843,139.74764999999934,195.71908014506926,11.92380739738872,-31.89635709085352,False,False,False
29.89,152.483246,143.220978,199.452988,152.483246,199.452988,143.220978,94.58770000000641,-204.36710000002222,148.7083500000026,269.86462886683313,13.140562216613723,-49.226296799218154,False,False,False
