time_s,world_x_mm,world_y_mm,world_z_mm,plot_x_mm,plot_y_mm,plot_z_mm,vel_x_mm_s,vel_y_mm_s,vel_z_mm_s,speed_mm_s,tilt_deg,vel_elev_deg,is_contact_frame,is_minimum_frame,is_release_frame
33.45,140.847382,292.071625,126.559395,140.847382,126.559395,292.071625,18.31359999999586,-1102.700799999864,44.78414999999586,1103.7617779016098,1.2132189607585229,-87.48760501094308,False,False,False
33.46,141.020966,280.536499,127.032341,141.020966,127.032341,280.536499,22.30225000000428,-1201.6708500002387,48.49625000000924,1202.8558136199958,1.156543114751419,-87.45657455187303,False,False,False
33.47,141.293427,268.038208,127.52932,141.293427,127.52932,268.038208,31.061550000007628,-1295.0790500002568,51.880250000009255,1296.4899251355694,1.2191522623985027,-87.32676745928974,False,False,False
33.48,141.642197,254.634918,128.069946,141.642197,128.069946,254.634918,38.72679999999036,-1391.5748499997444,53.26039999999193,1393.1320821796508,1.3661642888136512,-87.29069043123364,False,False,False
33.49,142.067963,240.206711,128.594528,142.067963,128.594528,240.206711,44.30084999999326,-1489.9894499998009,57.53404999999566,1491.7577864153525,1.4689965078084009,-87.20993815937182,False,False,False
33.5,142.528214,224.835129,129.220627,142.528214,129.220627,224.835129,43.92850000000908,-1590.5304000003161,61.115250000012566,1592.3101896992248,1.5600573338437478,-87.2907530184775,False,False,False
33.51,142.946533,208.396103,129.816833,142.946533,129.816833,208.396103,45.5863499999914,-1691.5664999997043,64.29749999998603,1693.4017561505655,1.6969343837095052,-87.33224954793297,False,False,False
33.52,143.439941,191.003799,130.506577,143.439941,130.506577,191.003799,55.22689999999693,-1785.1539499997543,68.01759999998922,1787.3027246644854,1.829970298195861,-87.19018627739312,False,False,False
33.53,144.051071,172.693024,131.177185,144.051071,131.177185,172.693024,62.38940000001185,-1882.0053000003727,68.56840000001466,1884.2871362773817,2.0783024147468847,-87.17999313622312,False,False,False
33.54,144.687729,153.363693,131.877945,144.687729,131.877945,153.363693,66.61685000001307,-1981.774900000396,74.28665000001365,1984.285278215743,2.2818486428408753,-87.11762188904288,False,False,False
33.55,145.383408,133.057526,132.662918,145.383408,132.662918,133.057526,72.15879999998833,-2077.9513999996416,76.82874999998876,2080.622880294377,2.415160346095386,-87.0962219868027,True,False,False
33.56,146.130905,111.804665,133.41452,146.130905,133.41452,111.804665,101.27180000000226,-1229.7561999991722,69.52439999998478,1235.8761795208297,2.6492357170700895,-84.29567168794034,False,False,False
33.57,147.408844,108.462402,134.053406,147.408844,134.053406,108.462402,66.34825000001274,177.35860000003504,11.307550000001356,189.69982593307552,4.957261406445865,69.21900255593911,False,True,False
33.58,147.45787,115.351837,133.640671,147.45787,133.640671,115.351837,22.003149999985,623.9971499999492,-48.18574999998691,626.2415255482841,3.6368581119941097,85.14773787572427,False,False,True
33.59,147.848907,120.942345,133.089691,147.848907,133.089691,120.942345,53.82920000000195,522.6867999998922,-34.996799999980794,526.615466613929,1.7492208179774267,82.99700562276817,False,False,False
33.6,148.534454,125.805573,132.940735,148.534454,132.940735,125.805573,70.66120000001501,459.57905000009123,-10.993200000002616,465.1094052270589,0.7465327656814332,81.15561063150832,False,False,False
33.61,149.262131,130.133926,132.869827,149.262131,132.869827,130.133926,74.27445000001444,371.4546000000737,-9.38340000000153,378.92382081307505,0.40496896281589245,78.60497435484108,False,False,False
33.62,150.019943,133.234665,132.753067,150.019943,132.753067,133.234665,78.05709999998544,261.9216999999917,-16.805249999992157,273.82166499175264,1.0285601992627187,73.0463942605024,False,False,False
33.63,150.823273,135.37236,132.533722,150.823273,132.533722,135.37236,79.30529999998726,160.72614999993584,-25.762949999997545,181.06892470711873,1.760667296478298,62.57963553758073,False,False,False
33.64,151.606049,136.449188,132.237808,151.606049,132.237808,136.449188,83.28780000001643,61.3777500000142,-29.571550000006027,107.60372852884717,2.4048586433160324,34.77850178557386,False,False,False
33.65,152.489029,136.599915,131.942291,152.489029,131.942291,136.599915,88.22325000001638,-32.43940000000566,-24.962600000005295,97.25630011308276,3.186707729982276,-19.48411402187282,False,False,False
33.66,153.370514,135.8004,131.738556,153.370514,131.738556,135.8004,92.12719999998262,-129.08479999994688,-16.32155000000057,159.42615709244703,3.9132800904343625,-54.06506359068401,False,False,False
33.67,154.331573,134.018219,131.61586,154.331573,131.61586,134.018219,101.20084999998835,-225.26934999999776,-7.083899999994173,247.05884669315435,4.588522280291074,-65.75591313492144,False,False,False
33.68,155.394531,131.295013,131.596878,155.394531,131.596878,131.295013,107.34255000002122,-320.9690000000637,3.1448499999996784,338.4574006918307,5.361000032774922,-71.50098202645852,False,False,False
