time_s,world_x_mm,world_y_mm,world_z_mm,plot_x_mm,plot_y_mm,plot_z_mm,vel_x_mm_s,vel_y_mm_s,vel_z_mm_s,speed_mm_s,tilt_deg,vel_elev_deg,is_contact_frame,is_minimum_frame,is_release_frame
22.2,130.861679,361.336853,168.829758,130.861679,168.829758,361.336853,-23.0666999999975,44.390899999989294,-12.464899999998563,51.55577934343441,3.956859430882472,59.432051301796754,False,False,False
22.21,130.631012,361.780762,168.705109,130.631012,168.705109,361.780762,-21.47295000000031,44.46104999999807,-13.195799999999508,51.10774585564138,4.0644968696085435,60.45252619159909,False,False,False
22.22,130.43222,362.226074,168.565842,130.43222,168.565842,362.226074,-18.551650000001246,41.940300000002026,-16.0858500000013,48.59945526479961,4.143216418247846,59.65270682678128,False,False,False
22.23,130.259979,362.619568,168.383392,130.259979,168.383392,362.619568,-16.213949999999386,40.84475000000384,-19.252050000000963,47.97736139438924,4.286583139610419,58.35703990740862,False,False,False
22.24,130.107941,363.042969,168.180801,130.107941,168.180801,363.042969,-13.966350000000602,42.265299999999115,-19.84939999999915,48.73821084911108,4.398496398587136,60.13374911389508,False,False,False
22.25,129.980652,363.464874,167.986404,129.980652,167.986404,363.464874,-11.637899999998808,43.1914999999899,-21.290549999997893,49.54022515049271,4.434590137746152,60.673995220340366,False,False,False
22.26,129.875183,363.906799,167.75499,129.875183,167.75499,363.906799,-10.697949999999764,44.44734999999855,-24.02874999999949,51.64681870926167,4.492562408117455,59.384230826782456,False,False,False
22.27,129.766693,364.353821,167.505829,129.766693,167.505829,364.353821,-10.458349999999882,44.44735000000219,-26.11239999999816,52.60039391967607,4.506184747714228,57.671970785985394,False,False,False
22.28,129.666016,364.795746,167.232742,129.666016,167.232742,364.795746,-7.498149999999441,46.59730000000491,-30.31235000000015,56.09250558885258,4.5004780592691835,56.1730160249237,False,False,False
22.29,129.61673,365.285767,166.899582,129.61673,166.899582,365.285767,-1.9821500000016385,49.12720000000263,-34.29870000000119,59.948407152758,4.466739275813506,55.0339064584484,False,False,False
22.3,129.626373,365.77829,166.546768,129.626373,166.546768,365.77829,1.9348000000009051,47.335800000000745,-35.596450000000914,59.258152732621014,4.415410679729172,53.016286051354676,False,False,False
22.31,129.655426,366.232483,166.187653,129.655426,166.187653,366.232483,3.7910499999989042,43.896450000000186,-36.18999999999869,57.01742262418491,4.322086480615305,50.3429199882262,False,False,False
22.32,129.702194,366.656219,165.822968,129.702194,165.822968,366.656219,7.082350000001497,42.773450000000594,-37.09490000000187,57.05926140807652,4.276338034772019,48.55851330392162,False,False,False
22.33,129.797073,367.087952,165.445755,129.797073,165.445755,367.087952,12.709049999999479,45.08060000000114,-38.300350000001345,60.503696237380346,4.22195373898769,48.16668922318115,False,False,False
22.34,129.956375,367.557831,165.056961,129.956375,165.056961,367.557831,16.38184999999703,44.71434999999474,-36.47079999999369,59.98214199229611,4.179237722393918,48.19871413745503,False,False,False
22.35,130.12471,367.982239,164.716339,130.12471,164.716339,367.982239,18.08470000000125,42.25004999999874,-33.50145000000157,56.872403247928986,4.136769962718789,47.97835069507478,False,False,False
22.36,130.318069,368.402832,164.386932,130.318069,164.386932,368.402832,19.75325000000157,40.91185000000405,-29.750800000001618,54.30543671333,4.047544742566562,48.88276705841331,False,False,False
22.37,130.519775,368.800476,164.121323,130.519775,164.121323,368.800476,22.462500000000546,38.50404999999955,-25.212100000000646,51.21304286080375,3.9554310172225096,48.750077569144096,False,False,False
22.38,130.767319,369.172913,163.88269,130.767319,163.88269,369.172913,25.207549999999173,35.62930000000051,-20.37735000000066,48.16745777508942,3.870913623658456,47.7055685665163,False,False,False
22.39,131.023926,369.513062,163.713776,131.023926,163.713776,369.513062,27.38495000000239,35.60180000000037,-16.499299999999494,47.8502931049815,3.8272425234356198,48.07539635678885,False,False,False
22.4,131.315018,369.884949,163.552704,131.315018,163.552704,369.884949,27.65425000000141,34.5596000000005,-13.678750000000036,46.327439998181575,3.791366733904967,48.24381868793467,False,False,False
22.41,131.577011,370.204254,163.440201,131.577011,163.440201,370.204254,26.69829999999547,32.63699999999517,-10.07079999999769,43.35197809246305,3.714042608692794,48.836782788558175,False,False,False
22.42,131.848984,370.537689,163.351288,131.848984,163.351288,370.537689,27.78245000000061,33.6974999999984,-10.453800000002047,44.90732644783553,3.6970372630737,48.62319031251186,False,False,False
22.43,132.13266,370.878204,163.231125,132.13266,163.231125,370.878204,26.367949999999837,31.640650000004825,-9.963250000000698,42.37529787727528,3.6223224402401892,48.30332252698473,False,False,False
