time_s,world_x_mm,world_y_mm,world_z_mm,plot_x_mm,plot_y_mm,plot_z_mm,vel_x_mm_s,vel_y_mm_s,vel_z_mm_s,speed_mm_s,tilt_deg,vel_elev_deg,is_contact_frame,is_minimum_frame,is_release_frame
26.0,119.199898,388.460266,158.237152,119.199898,158.237152,388.460266,11.10149999999774,27.92969999999418,-23.055999999996097,37.87994958206049,2.1683357196671524,47.50374275733898,False,False,False
26.01,119.310913,388.739563,158.006592,119.310913,158.006592,388.739563,12.448850000000675,27.047750000001543,-23.960100000001148,38.21833379930574,2.216771548362285,45.04943559888351,False,False,False
26.02,119.448875,389.001221,157.75795,119.448875,157.75795,389.001221,15.645199999999932,25.79345000000103,-24.41255000000183,38.807820647971724,2.2813137167984245,41.65514799052992,False,False,False
26.03,119.623817,389.255432,157.518341,119.623817,157.518341,389.255432,17.5662999999995,24.777200000004086,-24.085250000000087,38.7631758643779,2.3499250616090603,39.73176464240791,False,False,False
26.04,119.800201,389.496765,157.276245,119.800201,157.276245,389.496765,18.50014999999985,23.695400000004156,-23.91585000000032,38.41478117086191,2.4059171914704827,38.085031973430134,False,False,False
26.05,119.99382,389.72934,157.040024,119.99382,157.040024,389.72934,17.849749999999403,23.062150000001566,-21.80634999999984,36.41419006386856,2.422640319917432,39.29613383706917,False,False,False
26.06,120.157196,389.958008,156.840118,120.157196,156.840118,389.958008,16.249500000000808,23.58244999999806,-20.51314999999886,35.227368922116334,2.4315644246742405,42.023508454539815,False,False,False
26.07,120.31881,390.200989,156.629761,120.31881,156.629761,390.200989,15.038700000000063,24.43844999999783,-20.279649999999492,35.137793616202984,2.450431929674769,44.06733408243492,False,False,False
26.08,120.45797,390.446777,156.434525,120.45797,156.434525,390.446777,13.996500000000196,23.9761000000035,-20.243100000000595,34.358965075656705,2.4628545706899647,44.251727322389385,False,False,False
26.09,120.59874,390.680511,156.224899,120.59874,156.224899,390.680511,13.583749999997963,22.544899999997142,-22.179449999995995,34.419744077703974,2.4842350595533036,40.9195786431561,False,False,False
26.1,120.729645,390.897675,155.990936,120.729645,155.990936,390.897675,13.066450000000259,21.067849999999453,-25.78965000000062,35.77278946835871,2.5378521362850455,36.081473369650716,False,False,False
26.11,120.860069,391.101868,155.709106,120.860069,155.709106,391.101868,11.79424999999992,18.569899999998597,-29.328150000001187,36.66177711861518,2.570760932722821,30.432263113034917,False,False,False
26.12,120.96553,391.269073,155.404373,120.96553,155.404373,391.269073,12.664450000001125,16.06594999999652,-34.90825000000132,40.46095601030095,2.651123848680896,23.395319715406973,False,False,False
26.13,121.113358,391.423187,155.010941,121.113358,155.010941,391.423187,16.994900000000598,13.92214999999851,-42.26299999999992,47.632069613155295,2.7189707720598717,16.994818517788755,False,False,False
26.14,121.305428,391.547516,154.559113,121.305428,154.559113,391.547516,17.910000000000764,10.496549999999843,-47.78675000000203,52.1010473739753,2.7986191655084034,11.622655352004317,False,False,False
26.15,121.471558,391.633118,154.055206,121.471558,154.055206,391.633118,17.744800000000396,9.346000000001368,-51.408400000000256,55.181964749364134,2.825033866042034,9.75101312040079,False,False,False
26.16,121.660324,391.734436,153.530945,121.660324,153.530945,391.734436,19.330949999996847,10.726899999994203,-57.17314999999053,61.29862227190486,2.9130683588219837,10.07831738881093,False,False,False
26.17,121.858177,391.847656,152.911743,121.858177,152.911743,391.847656,18.82324999999946,10.946650000001682,-62.11700000000201,65.82298668235335,2.912282515838467,9.573016061935046,False,False,False
26.18,122.036789,391.953369,152.288605,122.036789,152.288605,391.953369,16.5596000000005,8.987450000000536,-66.057600000001,68.69207470605804,2.9547414868844,7.51794940762256,False,False,False
26.19,122.189369,392.027405,151.590591,122.189369,151.590591,392.027405,16.897600000001148,8.757050000000163,-68.58140000000094,71.1731918380978,2.968570252075274,7.067501571437695,False,False,False
26.2,122.374741,392.12851,150.916977,122.374741,150.916977,392.12851,18.986150000000634,10.14404999999897,-67.00285000000258,70.3758307258099,3.0225839167217146,8.287545647768804,False,False,False
26.21,122.569092,392.230286,150.250534,122.569092,150.250534,392.230286,18.091199999998935,10.57734999999957,-67.69255000000157,70.86221260986116,3.1006598452923213,8.584417918031912,False,False,False
