time_s,world_x_mm,world_y_mm,world_z_mm,plot_x_mm,plot_y_mm,plot_z_mm,vel_x_mm_s,vel_y_mm_s,vel_z_mm_s,speed_mm_s,tilt_deg,vel_elev_deg,is_contact_frame,is_minimum_frame,is_release_frame
37.25,137.615173,385.060059,38.078213,137.615173,38.078213,385.060059,8.374100000002006,-3.8910000000051705,-14.490200000002359,17.182296931730118,6.458587510821383,-13.08839377783864,False,False,False
37.26,137.698914,385.021149,37.933311,137.698914,37.933311,385.021149,9.461249999997563,-1.7181500000042433,-14.87389999999732,17.71158355977491,6.392757043387642,-5.566853923062071,False,False,False
37.27,137.804398,385.025696,37.780735,137.804398,37.780735,385.025696,9.271999999997206,-0.14494999999806168,-14.310449999997218,17.052271804802665,6.326249827356713,-0.48703910850143917,False,False,False
37.28,137.884354,385.01825,37.647102,137.884354,37.647102,385.01825,7.621000000001914,-1.61134999999922,-13.806550000002744,15.852347230776344,6.276415091961409,-5.834043433036131,False,False,False
37.29,137.956818,384.993469,37.504604,137.956818,37.504604,384.993469,7.049550000000636,-3.134200000004057,-14.73635000000263,16.63368197859728,6.225585436520198,-10.86087789662568,False,False,False
37.3,138.025345,384.955566,37.352375,138.025345,37.352375,384.955566,4.088550000001305,-3.327949999998964,-16.433899999996584,17.25875318540976,6.16980831551961,-11.1177986760826,False,False,False
37.31,138.038589,384.92691,37.175926,138.038589,37.175926,384.92691,-0.7667500000006839,-1.0695999999988999,-20.050999999998567,20.094142199219185,6.108302409766694,-3.0512644925849353,False,False,False
37.32,138.01001,384.934174,36.951355,138.01001,36.951355,384.934174,-5.437450000000354,2.415499999999156,-22.047200000004068,22.83592631343601,6.011359526807249,6.071894880282293,False,False,False
37.33,137.92984,384.97522,36.734982,137.92984,36.734982,384.97522,-10.285199999996621,4.2449500000002445,-20.281199999997625,23.13292054588733,5.857361985700005,10.573840539717068,False,False,False
37.34,137.804306,385.019073,36.545731,137.804306,36.545731,385.019073,-16.095750000000407,-6.3690500000047905,-17.574699999996483,24.667955854811936,5.686337783395093,-14.962763486562793,False,False,False
37.35,137.607925,384.847839,36.383488,137.607925,36.383488,384.847839,-19.36265000000276,-49.20805000000837,-17.900850000003857,55.82817237335079,5.503180635559687,-61.814095997854714,False,False,False
37.36,137.417053,384.034912,36.187714,137.417053,36.187714,384.034912,-17.54910000000291,-128.04870000002484,-18.401150000003554,130.54900537280662,5.289546162638475,-78.76836548253294,False,False,False
37.37,137.256943,382.286865,36.015465,137.256943,36.015465,382.286865,-14.483650000000125,-225.4073999999273,-14.801999999999225,226.35673459398043,5.044244834406532,-84.75068692317313,False,False,False
37.38,137.12738,379.526764,35.891674,137.12738,35.891674,379.526764,-8.881399999995665,-322.7630499999832,-11.289999999997235,323.08254334032273,4.807917799149393,-87.45171742624882,False,False,False
37.39,137.079315,375.831604,35.789665,137.079315,35.789665,375.831604,-2.993749999999636,-420.1263500000823,-8.607500000001892,420.2251795879254,4.590108938491826,-88.75735064564017,False,False,False
37.4,137.067505,371.124237,35.719524,137.067505,35.719524,371.124237,0.5150000000003274,-518.5837000001047,-5.318450000001121,518.6112272610391,4.355997349526892,-89.40966287781838,False,False,False
37.41,137.089615,365.45993,35.683296,137.089615,35.683296,365.45993,6.584899999995287,-616.36199999987,-1.3782500000015716,616.398714733339,4.143905422199606,-89.37464141887305,False,False,False
37.42,137.199203,358.796997,35.691959,137.199203,35.691959,358.796997,13.79544999999871,-713.4902499999189,1.1743500000002314,713.624572435375,3.881033588003335,-88.8883096815438,False,False,False
37.43,137.365524,351.190125,35.706783,137.365524,35.706783,351.190125,18.80800000000363,-810.8734000001605,3.172700000000532,811.0976992428905,3.6707458979238066,-88.65251183980344,False,False,False
37.44,137.575363,342.579529,35.755413,137.575363,35.755413,342.579529,24.39499999999316,-909.5092999998269,6.633199999997714,909.8605839102025,3.472672101870066,-88.40781580796458,False,False,False
37.45,137.853424,332.999939,35.839447,137.853424,35.839447,332.999939,27.944949999995515,-1007.0190499998789,11.598600000000715,1007.4734809488143,3.2687502696108384,-88.27903873687912,False,False,False
37.46,138.134262,322.439148,35.987385,138.134262,35.987385,322.439148,32.48370000000705,-1104.4952500002182,16.05375000000322,1105.0894402390231,3.0591181633072284,-88.12102442947221,False,False,False
37.47,138.503098,310.910034,36.160522,138.503098,36.160522,310.910034,38.90765000000829,-1200.0030500002395,17.73720000000344,1200.7646453415593,2.9383921894149916,-87.95923131866255,False,False,False
37.48,138.912415,298.439087,36.342129,138.912415,36.342129,298.439087,44.29929999999149,-1297.860699999761,21.953399999993735,1298.802054339274,2.8183508278138296,-87.81843104015306,False,False,False
37.49,139.389084,284.95282,36.59959,139.389084,36.59959,284.95282,49.674199999994016,-1397.8027499998152,25.379749999995965,1398.9153604713715,2.7063250751880985,-87.71470499294747,False,False,False
37.5,139.905899,270.483032,36.849724,139.905899,36.849724,270.483032,54.495250000011765,-1493.5997000002953,26.816750000005413,1494.8340824968166,2.6174192279689095,-87.67139459066254,False,False,False
37.51,140.478989,255.080826,37.135925,140.478989,37.135925,255.080826,59.72749999998814,-1589.3981999997177,31.487249999993082,1590.83168793281,2.586162709688657,-87.56748710356035,False,False,False
37.52,141.100449,238.695068,37.479469,141.100449,37.479469,238.695068,62.71589999999014,-1689.9589499997728,34.693899999994755,1691.4781120352557,2.5765798409009495,-87.57149502188605,False,False,False
37.53,141.733307,221.281647,37.829803,141.733307,37.829803,221.281647,69.40155000001414,-1785.6948500003546,36.55090000000723,1787.416750719038,2.5857971976660057,-87.48485143608087,False,False,False
37.54,142.48848,202.981171,38.210487,142.48848,38.210487,202.981171,75.40970000001471,-1881.153900000374,40.630000000008295,1883.103134520441,2.6643051601936074,-87.39282553847339,False,False,False
37.55,143.241501,183.658569,38.642403,143.241501,38.642403,183.658569,78.19594999998571,-1981.0729999996547,44.43359999999234,1983.1135072741026,2.8279673593652768,-87.40061766454495,False,False,False
37.56,144.052399,163.359711,39.099159,144.052399,39.099159,163.359711,85.8153999999904,-2079.666899999709,46.791449999993574,2081.962568737647,2.928964261650292,-87.30911154182387,False,False,False
37.57,144.957809,142.065231,39.578232,144.957809,39.578232,142.065231,90.57235000001674,-2176.1093500004336,50.12420000000998,2178.5701019635508,3.015898617388626,-87.27650446167374,False,False,False
37.58,145.863846,119.837524,40.101643,145.863846,40.101643,119.837524,64.60270000000855,-2138.040549999727,47.233549999996285,2139.537779646816,3.31882019700997,-87.85638301740482,True,False,False
37.59,146.249863,99.30442,40.522903,146.249863,40.522903,99.30442,24.795499999986532,-460.03454999879614,-40.513450000052444,462.48020892115045,2.402666479533374,-84.10504399238619,False,True,False
