Format Version,1.22,Take Name,aa v5 10 10 drops on wedge,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-06-04 11.07.23.634 PM,Total Frames in Take,4669,Total Exported Frames,161,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker
,,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,"RigidBody 01:Marker1","RigidBody 01:Marker1","RigidBody 01:Marker1","RigidBody 01:Marker1","RigidBody 01:Marker2","RigidBody 01:Marker2","RigidBody 01:Marker2","RigidBody 01:Marker2","RigidBody 01:Marker3","RigidBody 01:Marker3","RigidBody 01:Marker3","RigidBody 01:Marker3"
,,"AA04377E418E11F0CE075182523C7998","AA04377E418E11F0CE075182523C7998","AA04377E418E11F0CE075182523C7998","AA04377E418E11F0CE075182523C7998","AA04377E418E11F0CE075182523C7998","AA04377E418E11F0CE075182523C7998","AA04377E418E11F0CE075182523C7998","AA04377E418E11F0CE075182523C7998","AA04377E418E11F0CE075182523C7998","AA04377E418E11F0CE075182523C7998","AA04377E418E11F0CE075182523C7998","AA04377E418E11F0CE075182523C7998","AA04377E418E11F0CE075182523C7998","AA04377E418E11F0CE075182523C7998","AA04377E418E11F0CE075182523C7998","AA04377E418E11F0CE075182523C7998","AA04377E418E11F0CE075182523C7998","AA04377E418E11F0CE075182523C7998","AA04377E418E11F0CE075182523C7998","AA04377E418E11F0CE075182523C7998"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Error Per Marker,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,
750,7.500000,-0.044599,0.039164,0.003500,-0.998231,120.033691,496.003143,127.934517,0.710584,120.168983,467.458008,184.710190,0.850489,123.485390,484.468994,76.714066,0.879980,116.446709,536.082458,122.379280,0.736593
751,7.510000,-0.044995,0.039096,0.003696,-0.998215,119.953140,496.154541,127.780807,0.736398,120.086777,467.563507,184.533386,0.842840,123.393143,484.660522,76.550552,0.877604,116.379524,536.239624,122.258484,0.727258
752,7.520000,-0.045361,0.039308,0.004000,-0.998189,119.858551,496.287750,127.665474,0.762882,119.952301,467.653687,184.396454,0.842840,123.312248,484.830475,76.427910,0.877604,116.311111,536.379089,122.172058,0.727258
753,7.530000,-0.045564,0.039816,0.004244,-0.998159,119.736336,496.426422,127.575218,0.797537,119.758873,467.768433,184.294174,0.838162,123.235085,484.988953,76.336288,0.872756,116.215065,536.521912,122.095200,0.716920
754,7.540000,,,,,,,,,,,,,,,,,,,,
755,7.550000,,,,,,,,,,,,,,,,,,,,
756,7.560000,,,,,,,,,,,,,,,,,,,,
757,7.570000,,,,,,,,,,,,,,,,,,,,
758,7.580000,,,,,,,,,,,,,,,,,,,,
759,7.590000,,,,,,,,,,,,,,,,,,,,
760,7.600000,,,,,,,,,,,,,,,,,,,,
761,7.610000,,,,,,,,,,,,,,,,,,,,
762,7.620000,,,,,,,,,,,,,,,,,,,,
763,7.630000,,,,,,,,,,,,,,,,,,,,
764,7.640000,,,,,,,,,,,,,,,,,,,,
765,7.650000,,,,,,,,,,,,,,,,,,,,
766,7.660000,,,,,,,,,,,,,,,,,,,,
