time_s,world_x_mm,world_y_mm,world_z_mm,plot_x_mm,plot_y_mm,plot_z_mm,vel_x_mm_s,vel_y_mm_s,vel_z_mm_s,speed_mm_s,tilt_deg,vel_elev_deg,is_contact_frame,is_minimum_frame,is_release_frame
14.3,153.277496,305.090302,32.95327,153.277496,32.95327,305.090302,133.46479999999156,-1671.1334499998957,55.69249999999715,1677.3793593292608,7.030913233234944,-85.0539935916416,False,False,False
14.31,154.629089,287.865295,33.551064,154.629089,33.551064,287.865295,133.9546500000024,-1773.3200500000385,62.745100000001,1779.4787988517235,7.030723560922039,-85.23170841382009,False,False,False
14.32,155.956589,269.623901,34.208172,155.956589,34.208172,269.623901,136.67985000000317,-1868.6225500000419,61.62450000000172,1874.6277483182982,7.101631311773243,-85.41267203912307,False,False,False
14.33,157.362686,250.492844,34.783554,157.362686,34.783554,250.492844,145.7023500000023,-1964.9963000000425,64.18455000000154,1971.4358448268315,7.2346806749046,-85.36774799515439,False,False,False
14.34,158.870636,230.323975,35.491863,158.870636,35.491863,230.323975,157.61035000000356,-2061.6974000000428,79.86525000000165,2069.254853746059,7.248683057460681,-85.10164049493376,False,False,False
14.35,160.514893,209.258896,36.380859,160.514893,36.380859,209.258896,163.68255000000318,-2159.771000000046,82.43965000000162,2167.5329398899166,7.2424400902972845,-85.14968883905152,False,False,False
14.36,162.144287,187.128555,37.140656,162.144287,37.140656,187.128555,172.46855000000323,-2258.4381000000485,75.39105000000154,2266.268268032502,7.25873505797468,-85.23577092103086,False,False,False
14.37,163.964264,164.090134,37.88868,163.964264,37.88868,164.090134,174.02574999998888,-2352.0682999998335,77.93574999999396,2359.784784817299,7.262316426245956,-85.36521491151319,False,False,False
14.38,165.624802,140.087189,38.699371,165.624802,38.699371,140.087189,176.5639999999912,-2445.3670499998434,78.23749999999404,2452.9810357455235,7.240891062510292,-85.48446757570717,False,False,False
14.39,167.495544,115.182793,39.45343,167.495544,39.45343,115.182793,170.08055000000422,-2513.101950000054,53.31325000000129,2519.4148342835365,7.23384945889382,-85.94311750045668,False,False,False
14.4,169.026413,89.82515,39.765636,169.026413,39.765636,89.82515,79.33350000000064,-2123.198350000045,-232.550250000005,2137.3686290483984,7.958639913690466,-83.39873225382894,True,False,False
14.41,169.082214,72.718826,34.802425,169.082214,34.802425,72.718826,21.24330000000009,-626.5873000000129,-410.8644500000089,749.5815623332834,10.426484936821133,-56.71135015386533,False,True,False
14.42,169.451279,77.293404,31.548347,169.451279,31.548347,77.293404,96.2952000000023,952.0626000000193,-321.34540000000675,1009.4349042721881,6.874326782032157,70.58987379724971,False,False,False
14.43,171.008118,91.760078,28.375517,171.008118,28.375517,91.760078,118.67675000000418,1349.5704500000284,-394.59730000000854,1411.0746258334955,2.945492336996403,73.02127175705583,False,False,True
14.44,171.824814,104.284813,23.656401,171.824814,23.656401,104.284813,64.7392000000018,1185.3218500000257,-476.7012500000102,1279.2275535868105,4.561914673178135,67.90963265653721,False,False,False
14.45,172.302902,115.466515,18.841492,172.302902,18.841492,115.466515,67.28134999999384,1086.5134999999318,-466.9488499999711,1184.51660784314,7.282827048345704,66.52920470524236,False,False,False
14.46,173.170441,126.015083,14.317424,173.170441,14.317424,126.015083,94.37714999999662,1001.3217499999237,-451.34459999996926,1102.390240075702,10.340185073379875,65.27404258145532,False,False,False
14.47,174.190445,135.49295,9.8146,174.190445,9.8146,135.49295,111.24495000000206,902.274700000019,-453.1498500000097,1015.7853413569516,13.594302630589981,62.65457367296997,False,False,False
14.48,175.39534,144.060577,5.254427,175.39534,5.254427,144.060577,104.18395000000237,798.9067500000165,-439.8846500000094,917.935071744632,16.7869234990612,60.497050728175935,False,False,False
14.49,176.274124,151.471085,1.016907,176.274124,1.016907,151.471085,115.23590000000331,712.077350000015,-448.57205000000954,849.4411981256064,19.88854460413843,56.959897856781,False,False,False
14.5,177.700058,158.302124,-3.717014,177.700058,-3.717014,158.302124,129.51050000000396,621.1822500000144,-460.78140000000985,784.1937617140935,23.490514413341554,52.384873013578584,False,False,False
14.51,178.864334,163.89473,-8.198721,178.864334,-8.198721,163.89473,114.99025000000074,511.89120000001185,-446.01535000000956,688.6109574121994,26.78819237350631,48.01909466759271,False,False,False
14.52,179.999863,168.539948,-12.637321,179.999863,-12.637321,168.539948,118.44330000000264,415.347250000008,-445.2972500000095,620.348123439598,30.126329672062575,42.03149304850945,False,False,False
14.53,181.2332,172.201675,-17.104666,181.2332,-17.104666,172.201675,126.12760000000344,317.56210000000647,-445.8851000000093,561.7538439923604,33.430688346620336,34.42345434839764,False,False,False
