time_s,world_x_mm,world_y_mm,world_z_mm,plot_x_mm,plot_y_mm,plot_z_mm,vel_x_mm_s,vel_y_mm_s,vel_z_mm_s,speed_mm_s,tilt_deg,vel_elev_deg,is_contact_frame,is_minimum_frame,is_release_frame
30.27,146.205399,295.042969,110.838615,146.205399,110.838615,295.042969,66.41844999999648,-1462.7502500000137,121.61599999999999,1469.2992056866785,7.83786596829214,-84.5883465505282,False,False,False
30.28,146.978073,280.009094,112.147377,146.978073,112.147377,280.009094,72.53950000000077,-1556.8695000000534,124.83485000000019,1563.5499220892145,7.742577007681061,-84.70167666983717,False,False,False
30.29,147.656189,263.905579,113.335312,147.656189,113.335312,263.905579,71.90020000000095,-1658.5907000000207,121.38100000000122,1664.5798557136268,7.582168135708548,-85.13818513552921,False,False,False
30.3,148.416077,246.83728,114.574997,148.416077,114.574997,246.83728,77.26595000000088,-1759.0164500000556,124.89965000000211,1765.1370544437402,7.5289322209908445,-85.22722299513966,False,False,False
30.31,149.201508,228.72525,115.833305,149.201508,115.833305,228.72525,94.12379999999666,-1850.9155000000246,130.69650000000183,1857.9098613708447,7.467429152970451,-85.02680275141194,False,False,False
30.32,150.298553,209.81897,117.188927,150.298553,117.188927,209.81897,75.39669999998932,-1970.6665000000703,114.92389999999523,1975.4540286690105,7.78613130516915,-86.01023231027759,False,False,False
30.33,150.709442,189.31192,118.131783,150.709442,118.131783,189.31192,82.11289999998735,-2055.043800000043,132.01904999998987,2060.9164412532414,6.945662785919257,-85.67359316657605,False,False,False
30.34,151.940811,168.718094,119.829308,151.940811,119.829308,168.718094,112.00409999998192,-2125.504299999666,150.72894999997607,2133.783649787853,7.38296971563469,-84.9510498733304,False,False,False
30.35,152.949524,146.801834,121.146362,152.949524,121.146362,146.801834,107.19835000000421,-2242.2222000000656,139.7296500000066,2249.127887761161,7.300929983387628,-85.50897774225398,False,False,False
30.36,154.084778,123.87365,122.623901,154.084778,122.623901,123.87365,109.38875000000462,-2341.7320000000327,149.13140000000294,2349.024229955212,7.3337442394802,-85.4841815417602,False,False,False
30.37,155.137299,99.967194,124.12899,155.137299,124.12899,99.967194,85.61169999999402,-2205.705299999981,36.68059999995967,2207.670876747993,7.420384544749154,-87.58204788044237,True,False,False
30.38,155.797012,79.759544,123.357513,155.797012,123.357513,79.759544,-1.8211499999761145,-1071.4714000003596,-93.65234999999575,1075.5580134360837,9.717492929022395,-85.00379678220577,False,False,False
30.39,155.100876,78.537766,122.255943,155.100876,122.255943,78.537766,-180.74570000004405,590.8695500002664,-47.02224999997907,619.6829230994539,11.109127395817158,72.45928750762339,False,True,False
30.4,152.182098,91.576935,122.417068,152.182098,122.417068,91.576935,-354.30909999998585,1369.3992500000063,-20.385749999987638,1414.6394675133454,9.573969341602405,75.47081246472727,False,False,True
30.41,148.014694,105.925751,121.848228,148.014694,121.848228,105.925751,-385.71774999993886,1323.5702499997924,-108.64409999998315,1382.9027188541986,7.974079060078028,73.15569318443038,False,False,False
30.42,144.467743,118.04834,120.244186,144.467743,120.244186,118.04834,-352.80610000000615,1174.726850000011,-149.23704999999882,1235.6079529530655,8.400098363374084,71.9391540209776,False,False,False
30.43,140.958572,129.420288,118.863487,140.958572,118.863487,129.420288,-320.6474500000186,1130.8777000000273,-108.73795000001246,1180.47579446555,8.71190261494619,73.33236355522926,False,False,False
30.44,138.054794,140.665894,118.069427,138.054794,118.069427,140.665894,-332.31430000002274,1022.0199499999853,-105.02660000001106,1079.8093159859475,10.170934355051985,71.17026383447208,False,False,False
30.45,134.312286,149.860687,116.762955,134.312286,116.762955,149.860687,-346.88645000001634,906.5658500000236,-96.56560000001446,975.4572080225979,9.426107752646326,68.33764649650539,False,False,False
30.46,131.117065,158.797211,116.138115,131.117065,116.138115,158.797211,-324.1626500000093,839.0121499999987,-82.00455000000875,903.187443293668,10.357408723400896,68.27107082357301,False,False,False
30.47,127.829033,166.64093,115.122864,127.829033,115.122864,166.64093,-325.5676000000085,728.6888000000354,-95.53375000000324,803.8086381747338,10.860652090821826,65.03219570669194,False,False,False
30.48,124.605713,173.370987,114.22744,124.605713,114.22744,173.370987,-319.00750000000517,627.6542999999983,-92.0719500000032,710.0654542656926,11.43656059049074,62.12119303106556,False,False,False
30.49,121.448883,179.194016,113.281425,121.448883,113.281425,179.194016,-317.5171000000064,528.3813500000306,-93.90605000000323,623.556177137932,12.072741343927186,57.926507445358816,False,False,False
30.5,118.255371,183.938614,112.349319,118.255371,112.349319,183.938614,-314.7525999999507,427.1140999999334,-91.83154999998533,538.4502643707048,12.500718552078231,52.48825255579128,False,False,False
