time_s,world_x_mm,world_y_mm,world_z_mm,plot_x_mm,plot_y_mm,plot_z_mm,vel_x_mm_s,vel_y_mm_s,vel_z_mm_s,speed_mm_s,tilt_deg,vel_elev_deg,is_contact_frame,is_minimum_frame,is_release_frame
17.0,122.764359,433.083435,56.576916,122.764359,56.576916,433.083435,26.58229999999559,83.01089999998634,-36.046999999994306,94.32292616907665,7.752988003790205,61.65096517044459,False,False,False
17.01,123.030182,433.913544,56.216446,123.030182,56.216446,433.913544,27.95980000000054,73.84644999999728,-31.789799999999104,85.12132504655969,7.75791643275696,60.17441806796107,False,False,False
17.02,123.323555,434.560364,55.94112,123.323555,55.94112,434.560364,29.9083499999997,56.34000000000742,-25.912300000001323,68.84876390330757,7.677742104091403,54.91650718484839,False,False,False
17.03,123.628349,435.040344,55.6982,123.628349,55.6982,435.040344,32.363900000001195,40.86609999999928,-20.64379999999892,56.06805356760634,7.653002523739741,46.79141397950316,False,False,False
17.04,123.970833,435.377686,55.528244,123.970833,55.528244,435.377686,35.01970000000074,27.789300000004005,-17.106250000000728,47.866986239398855,7.626660215294639,35.489414096461246,False,False,False
17.05,124.328743,435.59613,55.356075,124.328743,55.356075,435.59613,37.320700000001125,16.955549999998766,-16.636450000000423,44.23908670954969,7.621420590024907,22.536431071241896,False,False,False
17.06,124.717247,435.716797,55.195515,124.717247,55.195515,435.716797,39.57785000000149,8.009350000003906,-14.98410000000058,43.07062979403944,7.640166839478886,10.717020550970812,False,False,False
17.07,125.1203,435.756317,55.056393,125.1203,55.056393,435.756317,43.53180000000157,3.5064500000007683,-14.0304500000002,45.87119281253919,7.666993628198474,4.384035960393778,False,False,False
17.08,125.587883,435.786926,54.914906,125.587883,54.914906,435.786926,45.166800000001786,1.4084000000002561,-13.121800000000803,47.055340271218775,7.65692835648305,1.7151598250543683,False,False,False
17.09,126.023636,435.784485,54.793957,126.023636,54.793957,435.784485,42.61359999999331,-1.6814999999987776,-8.012799999998606,43.39298688785324,7.6748053156642495,-2.220796213774836,False,False,False
17.1,126.440155,435.753296,54.75465,126.440155,54.75465,435.753296,41.50200000000041,-6.304949999997916,-0.3789999999989959,41.97990042273214,7.681528286077988,-8.637921970318732,False,False,False
17.11,126.853676,435.658386,54.786377,126.853676,54.786377,435.658386,42.7192500000001,-11.857599999999366,6.020349999998871,44.74127414865361,7.664259591739562,-15.368496502051917,False,False,False
17.12,127.29454,435.516144,54.875057,127.29454,54.875057,435.516144,45.5154500000026,-16.957099999999627,11.80915000000141,49.9865527200592,7.655797034753837,-19.830165514552846,False,False,False
17.13,127.763985,435.319244,55.02256,127.763985,55.02256,435.319244,46.29975000000286,-22.554049999998824,19.457849999999326,55.05415468507064,7.689550669212232,-24.184122890360634,False,False,False
17.14,128.220535,435.065063,55.264214,128.220535,55.264214,435.065063,47.03480000000036,-27.583300000002055,25.786000000000968,60.316072865615155,7.706339129718277,-27.21382987562425,False,False,False
17.15,128.704681,434.767578,55.53828,128.704681,55.53828,434.767578,47.40450000000055,-31.545999999998457,33.14509999999882,65.88576773674173,7.67127818692122,-28.6069528227522,False,False,False
17.16,129.168625,434.434143,55.927116,129.168625,55.927116,434.434143,46.887999999991735,-28.36609999999564,39.29064999999355,67.4305223962485,7.549428905956857,-24.876990283291068,False,False,False
17.17,129.642441,434.200256,56.324093,129.642441,56.324093,434.200256,43.95295000000078,-23.114000000001397,42.8604500000024,65.59830016018205,7.492332322977177,-20.631528804825162,False,False,False
17.18,130.047684,433.971863,56.784325,130.047684,56.784325,433.971863,42.180600000000595,-23.849450000001525,49.147199999999884,69.01772634260428,7.396342123601442,-20.215704866730295,False,False,False
17.19,130.486053,433.723267,57.307037,130.486053,57.307037,433.723267,39.749149999999645,-26.77310000000216,52.47325000000137,71.06501090477107,7.3414353370224275,-22.131955360387774,False,False,False
17.2,130.842667,433.436401,57.83379,130.842667,57.83379,433.436401,35.76890000000094,-31.794749999997293,54.29480000000058,72.375725501113,7.224783027341953,-26.059309561939056,False,False,False
17.21,131.201431,433.087372,58.392933,131.201431,58.392933,433.087372,35.81540000000041,-38.287349999998696,56.66580000000113,77.19894388411385,7.135578348895039,-29.732870165274885,False,False,False
17.22,131.558975,432.670654,58.967106,131.558975,58.967106,432.670654,35.19290000000092,-46.85060000000158,55.0453000000025,80.39592018790809,7.05498703730413,-35.64408893570144,False,False,False
17.23,131.905289,432.15036,59.493839,131.905289,59.493839,432.15036,35.48815000000104,-54.69815000000017,50.67250000000013,82.57722845975823,6.974048832413639,-41.482236454645246,False,False,False
17.24,132.268738,431.576691,59.980556,132.268738,59.980556,431.576691,38.91294999999991,-61.590549999997165,46.43460000000141,86.3932034604851,6.861388054654396,-45.47214975815305,False,False,False
17.25,132.683548,430.918549,60.422531,132.683548,60.422531,430.918549,43.229649999992944,-69.6975999999886,41.71679999999378,92.01548503985501,6.779244305685392,-49.240357379669305,False,False,False
17.26,133.133331,430.182739,60.814892,133.133331,60.814892,430.182739,45.975500000000466,-79.13820000000123,35.398849999999584,98.13093233437002,6.661407611960676,-53.7510260473526,False,False,False
17.27,133.603058,429.335785,61.130508,133.603058,61.130508,429.335785,48.943350000001374,-88.08900000000358,31.321350000001075,105.52796025720308,6.521337556551057,-56.58935711978132,False,False,False
17.28,134.112198,428.420959,61.441319,134.112198,61.441319,428.420959,47.3449499999997,-101.9577000000063,32.45220000000154,117.004539077054,6.412950610237802,-60.62168308260197,False,False,False
17.29,134.549957,427.296631,61.779552,134.549957,61.779552,427.296631,39.918500000003405,-128.45149999999558,35.60465000000022,139.14368687123988,6.314864147512506,-67.39210071244781,False,False,False
17.3,134.910568,425.851929,62.153412,134.910568,62.153412,425.851929,34.96169999999984,-167.22415000001274,43.886800000003404,176.3867569415489,6.193937745479491,-71.45134906861205,False,False,False
17.31,135.249191,423.952148,62.657288,135.249191,62.657288,423.952148,34.83964999999898,-215.60214999999516,55.683899999999085,225.38585806556884,6.142033490223722,-73.05624319619324,False,False,False
17.32,135.607361,421.539886,63.26709,135.607361,63.26709,421.539886,33.11465000000044,-274.1226000000206,68.22165000000359,284.41865867786663,6.188971297654875,-74.53631443088489,False,False,False
17.33,135.911484,418.469696,64.021721,135.911484,64.021721,418.469696,32.367700000000696,-343.52414999999746,80.8139500000002,354.3831318659416,6.298428185122695,-75.77962940895749,False,False,False
17.34,136.254715,414.669403,64.883369,136.254715,64.883369,414.669403,38.962549999993826,-425.7171499999313,90.5288499999856,436.9767096641261,6.438704284253691,-76.96514625964618,False,False,False
17.35,136.690735,409.955353,65.832298,136.690735,65.832298,409.955353,42.99925000000076,-519.7052000000222,97.71195000000307,530.5563641880367,6.666175268017404,-78.3921169854339,False,False,False
17.36,137.1147,404.275299,66.837608,137.1147,66.837608,404.275299,45.6230000000005,-619.7433499999934,101.83220000000256,629.7087223113991,6.902058304001718,-79.7932154315714,False,False,False
17.37,137.603195,397.560486,67.868942,137.603195,67.868942,397.560486,55.55345000000398,-712.5946000000295,97.38619999999992,721.36074311439,7.09799270257771,-81.05858106301066,False,False,False
17.38,138.225769,390.023407,68.785332,138.225769,68.785332,390.023407,58.515950000002704,-809.4772499999963,106.88019999999688,818.596916573718,7.229411971303204,-81.4395602256294,False,False,False
17.39,138.773514,381.370941,70.006546,138.773514,70.006546,381.370941,57.811750000001666,-909.790050000036,106.73599999999715,917.8522251501763,7.39768058515631,-82.40031188665874,False,False,False
17.4,139.382004,371.827606,70.920052,139.382004,70.920052,371.827606,101.8661499999871,-991.5924000000123,107.71254999999655,1002.6136811759084,7.713651707231534,-81.4967392657127,False,False,False
17.41,140.810837,361.539093,72.160797,140.810837,72.160797,361.539093,108.99274999998306,-1090.6707499998302,120.99759999998105,1102.761317631112,7.624978849133152,-81.50784698908335,False,False,False
17.42,141.561859,350.014191,73.340004,141.561859,73.340004,350.014191,40.551749999988715,-1216.3757500000465,114.81970000000092,1222.4557141771343,7.8483821160278024,-84.28321661422943,False,False,False
17.43,141.621872,337.211578,74.457191,141.621872,74.457191,337.211578,48.57484999998633,-1311.8423500000135,124.19014999999854,1318.6026924980479,8.383366880960713,-84.19568833551442,False,False,False
17.44,142.533356,323.777344,75.823807,142.533356,75.823807,323.777344,91.07515000000149,-1395.2484000000495,129.78825000000006,1404.2285321443526,8.532314306765421,-83.51676424702661,False,False,False
17.45,143.443375,309.30661,77.052956,143.443375,77.052956,309.30661,93.64090000000033,-1494.8685000000169,128.51675000000114,1503.3020340156777,8.71145752185788,-83.92812880367211,False,False,False
17.46,144.406174,293.879974,78.394142,144.406174,78.394142,293.879974,99.6048000000028,-1591.9952500000509,133.60440000000244,1600.693639615378,8.906761678747486,-84.02414827453538,False,False,False
17.47,145.435471,277.466705,79.725044,145.435471,79.725044,277.466705,100.18310000000383,-1692.6391500000173,134.23195000000305,1700.9062766769941,9.127699203519924,-84.34866833207472,False,False,False
