Angle_CD_BD,Angle_BD_AC
175.6504611463781,40.94166772868406
176.447657749357,42.776072775524575
177.24485435233592,44.7068247748358
178.04205095531495,46.73404694327601
178.83924755829412,48.85687178578267
179.63644416127366,51.073379333846205
179.56635923574777,53.38057032523221
178.76916263276917,55.77437870314546
177.97196602979002,58.24972489561482
177.17476942681105,60.80060809172603
176.3775728238319,63.42023260383953
175.580376220853,66.10116082434395
174.783179617874,68.83548357850884
173.985983014895,71.61499800367164
173.18878641191603,74.43138343011829
172.39158980893706,77.27636692772244
171.59439320595806,80.14187194516153
170.79719660297903,83.0201455056386
170.00000000000006,85.90386146174896
170.00000000000006,85.90386146174896
170.79719660297903,83.0201455056386
171.59439320595806,80.14187194516133
172.39158980893706,77.27636692772244
173.18878641191603,74.43138343011829
173.985983014895,71.61499800367164
174.783179617874,68.83548357850884
175.580376220853,66.10116082434374
176.3775728238319,63.42023260383953
177.17476942681105,60.80060809172603
177.97196602979002,58.24972489561482
178.76916263276917,55.77437870314546
179.56635923574777,53.38057032523221
179.63644416127366,51.073379333846205
178.83924755829412,48.85687178578267
178.04205095531495,46.73404694327601
177.24485435233592,44.7068247748358
176.447657749357,42.776072775524575
175.6504611463781,40.94166772868392
174.853264543399,39.20258580495744
174.05606794042004,37.55701307619147
173.25887133744104,36.00246815520971
172.46167473446206,34.5359291464965
171.664478131483,33.15395819136645
170.86728152850407,31.85281835468617
170.07008492552507,30.628579181222822
169.27288832254604,29.47720875054365
168.47569171956704,28.39465134889315
167.67849511658804,27.376890889027017
166.88129851360904,26.420000932353016
166.08410191063004,25.520182626335846
165.286905307651,24.67379210864877
164.48970870467207,23.877358999817336
163.69251210169307,23.127597558072193
162.89531549871404,22.421411946894988
162.09811889573507,21.755896901404864
161.300922292756,21.128334899375442
160.50372568977707,20.53619076341026
159.70652908679807,19.977104453313625
158.90933248381904,19.44888265781495
158.11213588084007,18.949489664957458
157.3149392778611,18.477037880814155
156.51774267488207,18.029778275539634
155.72054607190307,17.606090962167862
154.9233494689241,17.204476054779985
154.12615286594504,16.823544906424292
153.3289562629661,16.46201179133419
152.53175965998707,16.118686068652085
151.73456305700807,15.792464844355306
150.9373664540291,15.482326132998772
150.14016985105008,15.18732251006327
149.3429732480711,14.906575238175275
148.54577664509208,14.639268845475213
147.74858004211308,14.384646131340851
146.9513834391341,14.142003573031973
146.15418683615508,13.91068710624
145.3569902331761,13.690088252697358
144.5597936301971,13.479640568706158
143.7625970272181,13.278816389510025
142.9654004242391,13.087123845725374
142.16820382126014,12.904104129472236
141.3710072182811,12.729328989332256
140.57381061530214,12.56239843475438
139.7766140123231,12.402938631997783
138.9794174093441,12.250599975119203
138.1822208063651,12.105055316857747
137.3850242033861,11.965998345544445
136.58782760040714,11.83314209534981
135.7906309974281,11.706217578287768
134.99343439444914,11.584972527415552
134.19623779147014,11.469170241607436
133.3990411884911,11.358588523144201
132.60184458551214,11.253018700148566
131.8046479825331,11.152264726617469
131.00745137955414,11.056142353460038
130.21025477657514,10.964478364548578
129.41305817359617,10.877109872332587
128.61586157061714,10.793883668063744
127.81866496763816,10.71465562212484
127.02146836465913,10.639290130368622
126.22427176168016,10.567659602738694
125.42707515870117,10.499643990783465
124.62987855572214,10.435130350979202
123.83268195274317,10.374012441054592
123.03548534976414,10.316190346762829
122.23828874678516,10.261570136774614
121.44109214380617,10.210063543575354
120.6438955408272,10.16158766843846
119.84669893784817,10.116064708719804
119.04950233486915,10.073421705876639
118.25230573189016,10.033590312757031
117.45510912891119,9.996506578837934
116.6579125259322,9.96211075221135
115.86071592295318,9.930347097227543
115.06351931997419,9.901163726805674
114.26632271699515,9.874512448517377
113.46912611401618,9.850348623633682
112.67192951103719,9.828631038406908
111.87473290805816,9.809321786932465
111.0775363050792,9.79238616500711
110.28033970210016,9.777792574462596
109.48314309912118,9.765512437517845
108.68594649614221,9.755520120748423
107.88874989316322,9.747792868329912
107.0915532901842,9.742310744262308
106.29435668720517,9.739056583336549
105.49716008422618,9.738015950652667
104.69996348124721,9.739177109548184
103.90276687826822,9.742530997845835
103.1055702752892,9.748071212376223
102.30837367231021,9.755794001782299
101.5111770693312,9.765698267661742
100.71398046635221,9.77778557415587
99.91678386337323,9.792060166147024
99.1195872603942,9.80852899628483
98.32239065741523,9.827201761118621
97.5251940544362,9.848090946681802
96.72799745145721,9.871211883938917
95.93080084847823,9.896582814584445
95.13360424549926,9.924224967762655
94.33640764252023,9.954162648368488
93.5392110395412,9.986423337687887
92.74201443656221,10.021037807249524
91.94481783358324,10.058040246879992
91.14762123060426,10.097468408094677
90.35042462762523,10.139363764113659
89.55322802464624,10.183771687966004
88.75603142166722,10.230741650348762
87.95883481868825,10.280327439133435
87.16163821570926,10.332587402674287
86.36444161273023,10.387584719372933
85.56724500975126,10.445387696296706
84.77004840677222,10.506070100048532
83.97285180379325,10.569711523545237
83.17565520081426,10.636397792898203
82.37845859783529,10.706221419217755
81.58126199485626,10.77928210089234
80.78406539187723,10.855687282757767
79.98686878889825,10.935552779585004
79.18967218591928,11.01900347251963
78.39247558294029,11.10617408853462
77.59527897996126,11.197210074664646
76.79808237698228,11.29226858083797
76.00088577400327,11.391519567584169
75.20368917102428,11.495147057879784
74.4064925680453,11.603350556020375
73.60929596506627,11.71634666084011
72.8120993620873,11.834370906052094
72.01490275910825,11.957679867220072
71.21770615612928,12.086553583256961
70.4205095531503,12.221298350844425
69.62331295017133,12.362249963405441
68.8261163471923,12.509777483080647
68.02891974421327,12.664287655686772
67.2317231412343,12.826230106436357
66.43452653825531,12.996103490411341
65.63732993527633,13.17446281942107
64.84013333229731,13.36192825019373
64.04293672931831,13.559195703961052
63.245740126339285,13.767049803302339
62.44854352336031,13.986379771779442
61.65134692038133,14.218199165236348
60.854150317402315,14.463670621019292
60.05695371442332,14.724137270325244
59.2597571114443,15.001163135433316
58.46256050846532,15.296585852493855
57.665363905486345,15.612586632304279
56.86816730250735,15.951784862485551
56.07097069952833,16.31736882543846
55.27377409654935,16.713280898253647
54.476577493570325,17.144487754962576
53.67938089059135,17.6173885818789
52.88218428761237,18.140458392034617
52.08498768463333,18.72531615538636
51.287791081654355,19.388619901719977
50.490594478675376,20.155736343358285
49.69339787569635,21.06876400344802
48.89620127271734,22.207590473868727
48.099004669738335,23.765900992071987
47.301808066759364,26.716633078777893
